"id","created","modified","task_id","scene_id","entity_id","answer","object_description","location_description","use_in_object_tasks"
"855","2012-12-06 18:25:29.842921+0000","2013-02-12 23:44:28.123760+0000","171","5","24","","a small purple ball","next to a green rectangle near the middle of the table","f"
"856","2012-12-06 18:25:40.457395+0000","2013-02-12 23:44:28.132807+0000","172","2","7","","the smallest cube","on the highest part of the table","f"
"857","2012-12-06 18:25:40.466745+0000","2013-02-12 23:44:28.140426+0000","172","5","21","","a cube","next to a small sphere","f"
"858","2012-12-06 18:25:40.471306+0000","2013-02-12 23:44:28.154785+0000","172","1","4","","is an orange half circle","next to a blue sphere","t"
"859","2012-12-06 18:25:40.476848+0000","2013-02-12 23:44:28.188408+0000","172","2","8","","a purple cube","in the middle of the table","t"
"860","2012-12-06 18:25:40.482711+0000","2013-02-12 23:44:28.542760+0000","172","1","1","","a cube","on the highest part of the table","t"
"861","2012-12-06 18:26:00.458597+0000","2013-02-12 23:44:28.585578+0000","173","4","17","","rectangle sided","is in the standing position to its length and is the nearest object to for user","f"
"862","2012-12-06 18:26:00.465874+0000","2013-02-12 23:44:28.602470+0000","173","2","10","","square sides","yellowish color and is positioned somewhat at top left corner of table.","f"
"863","2012-12-06 18:26:00.477258+0000","2013-02-12 23:44:28.273746+0000","173","5","25","","sphere","yellowish color positioned before blue object from the top.","f"
"864","2012-12-06 18:26:00.482115+0000","2013-02-12 23:44:28.282740+0000","173","4","19","","circle","orange color and is in left of red sphere","f"
"865","2012-12-06 18:26:00.486436+0000","2013-02-12 23:44:28.619026+0000","173","2","9","","square prism","purple color and is at bottom left corner of table","f"
"866","2012-12-06 18:28:12.342801+0000","2013-02-12 23:44:28.638020+0000","174","3","12","","a green cube","next to the blue disc","t"
"867","2012-12-06 18:28:12.349931+0000","2013-02-12 23:44:28.658012+0000","174","2","7","","a small green cube","at the back of the table.","f"
"868","2012-12-06 18:28:12.358431+0000","2013-02-12 23:44:28.669817+0000","174","3","11","","a brown box","in the middle of the table.","f"
"869","2012-12-06 18:28:12.364629+0000","2013-02-12 23:44:28.679816+0000","174","4","20","","a red ball","in the middle of the table between two yellow boxes.","f"
"870","2012-12-06 18:28:12.369393+0000","2013-02-12 23:44:28.694710+0000","174","5","23","","a blue box","at the back of the table next to the yellow ball.","f"
"871","2012-12-06 18:28:15.744100+0000","2013-02-12 23:44:28.705768+0000","175","5","25","","a yellow sphere","a three dimensional round object positioned in front of the blue cube on the far end of the table.","f"
"872","2012-12-06 18:28:15.749871+0000","2013-02-12 23:44:28.726063+0000","175","5","21","","green three dimensional rectangle","placed next to a small purple sphere in between the purple cube and the blue cube that resides next to the yellow sphere.","f"
"873","2012-12-06 18:28:15.755625+0000","2013-02-12 23:44:28.742463+0000","175","4","19","","an orange cylinder","placed next to a red sphere, and in between two yellow three dimensional rectangles.","f"
"874","2012-12-06 18:28:15.759951+0000","2013-02-12 23:44:28.770495+0000","175","2","9","","a purple cube","placed near the bottom left corner of the table in front of all the other objects.","f"
"875","2012-12-06 18:28:15.765658+0000","2013-02-12 23:44:28.783897+0000","175","1","1","","a purple cube","places at the far right corner of the table, behind all the other objects on the table.","f"
"876","2012-12-06 18:29:42.017470+0000","2013-02-12 23:44:28.806768+0000","176","2","10","","yellow cube.","rear left.","f"
"877","2012-12-06 18:29:42.023434+0000","2013-02-12 23:44:28.834512+0000","176","4","20","","red sphere.","center.","f"
"878","2012-12-06 18:29:42.027666+0000","2013-02-12 23:44:28.295358+0000","176","5","24","","purple sphere.","center to the left.","f"
"879","2012-12-06 18:29:42.032496+0000","2013-02-12 23:45:22.513745+0000","176","2","7","","green cube.","back right.","f"
"880","2012-12-06 18:29:42.039831+0000","2013-02-12 23:45:22.524145+0000","176","1","1","","purple cube.","back right.","f"
"881","2012-12-06 18:29:58.766802+0000","2013-02-12 23:45:22.531404+0000","177","4","16","","a yellow rectangular cube.","near a red sphere.","f"
"882","2012-12-06 18:29:58.772540+0000","2013-02-12 23:45:22.543484+0000","177","3","13","","an orange cylinder.","near a blue cylinder.","f"
"883","2012-12-06 18:29:58.776874+0000","2013-02-12 23:44:28.533585+0000","177","1","5","","a blue sphere.","near an orange cylinder.","t"
"884","2012-12-06 18:29:58.781094+0000","2013-02-12 23:44:28.519460+0000","177","2","8","","a purple cube.","near the center of the table.","t"
"885","2012-12-06 18:29:58.787143+0000","2013-02-12 23:45:22.550630+0000","177","5","23","","a blue cube.","near a yellow sphere.","f"
"886","2012-12-06 18:30:26.507596+0000","2013-02-12 23:45:22.574996+0000","178","4","16","","above the sphere and cylinder but southwest of the cube","rectangular prism","f"
"887","2012-12-06 18:30:26.513288+0000","2013-02-12 23:45:22.593496+0000","178","3","15","","green cylinder ","across from brown cylinder ","f"
"888","2012-12-06 18:30:26.519228+0000","2013-02-12 23:45:22.606751+0000","178","5","22","","is a purple cube","fartest from the rest of the objects ","f"
"889","2012-12-06 18:30:26.523824+0000","2013-02-12 23:45:22.614724+0000","178","3","14","","blue small cylinder","next to the green rectangular prism","t"
"890","2012-12-06 18:30:26.528188+0000","2013-02-12 23:45:22.624455+0000","178","4","17","","yellow rectanglar prism","below the the red sphere ","f"
"891","2012-12-06 18:31:11.983744+0000","2013-02-12 23:45:22.635750+0000","179","5","21","","a small green box","about three quarters of the way across the table, just a little bit left of center.","f"
"892","2012-12-06 18:31:11.989537+0000","2013-02-12 23:45:22.064415+0000","179","1","3","","an orange rectangle standing on it's end","about three quarters of the way across the table, just right of center.","f"
"893","2012-12-06 18:31:11.993987+0000","2013-02-12 23:45:22.642477+0000","179","4","19","","an orange disc","about half way across the table, about half way between the center line of the table and the left edge.","f"
"894","2012-12-06 18:31:11.998065+0000","2013-02-12 23:45:22.657045+0000","179","3","12","","a green box","about three quarters of the way across the table, just left of center.","f"
"895","2012-12-06 18:31:12.010139+0000","2013-02-12 23:45:22.668441+0000","179","2","6","","a small purple box.","about three quarters of the way down the table, near the left edge.","f"
"896","2012-12-06 18:33:50.837297+0000","2013-02-12 23:45:22.684848+0000","180","1","5","","blue sphere","beside the orange cylinder in the center of the table.","f"
"897","2012-12-06 18:33:50.844544+0000","2013-02-12 23:45:22.695386+0000","180","1","2","","a mauve rectangular box","above the orange cylinder near the top of the table.","t"
"898","2012-12-06 18:33:50.849371+0000","2013-02-12 23:45:22.703139+0000","180","1","4","","an orange cylinder","in the center of the table and next to the blue sphere","f"
"899","2012-12-06 18:33:50.854145+0000","2013-02-12 23:45:22.715223+0000","180","4","19","","an orange cylinder","is to the left of the red sphere which is located in the center of the table.","f"
"900","2012-12-06 18:33:50.860208+0000","2013-02-12 23:45:22.728956+0000","180","1","1","","a purple rectangular box","at the top edge of the table slightly left of the far right corner.","f"
"901","2012-12-06 18:33:59.988235+0000","2013-02-12 23:45:22.737825+0000","181","5","22",""," the largest square on the table, relative to the perspective","and is the closest to the viewer","f"
"902","2012-12-06 18:33:59.994509+0000","2013-02-12 23:45:22.750950+0000","181","1","2","","the pinkish three-dimensional rectangle","the farthest to the left, discounting the cylindrical object","f"
"903","2012-12-06 18:33:59.998882+0000","2013-02-12 23:44:28.309580+0000","181","1","1","","is the purple object","the farthest from the front of the picture","f"
"904","2012-12-06 18:34:00.015461+0000","2013-02-12 23:44:28.326966+0000","181","1","3","","is the orangish object that isn't cylindrical","the farthest to the right and in the middle of the other objects","f"
"905","2012-12-06 18:34:00.023703+0000","2013-02-12 23:44:28.340890+0000","181","1","5","","the blue ball","the closest to the front of the table","f"
"906","2012-12-06 18:35:19.883784+0000","2013-02-12 23:44:28.354003+0000","182","1","4","","a orange circle","next to a ball, second closest to the viewer.","f"
"907","2012-12-06 18:35:19.889829+0000","2013-02-12 23:44:28.361244+0000","182","1","5","","a blue ball","closest to the viewer and touching a circle","f"
"908","2012-12-06 18:35:19.893854+0000","2013-02-12 23:44:28.410616+0000","182","5","23","","a blue cube","farthest from the viewer, close to a ball","f"
"909","2012-12-06 18:35:19.897960+0000","2013-02-12 23:44:28.424173+0000","182","4","16","","yellow rectangle","behind a red ball","f"
"910","2012-12-06 18:35:19.905844+0000","2013-02-12 23:44:28.439293+0000","182","5","21","","green cube","next to a small purple ball","f"
"911","2012-12-06 18:36:11.403071+0000","2013-02-12 23:44:28.451324+0000","183","1","2","","a grey/green rectangular block sitting up-ended on the table","near the center top of the table between a purple rectangular block above it and a red rectangular block below it.","f"
"912","2012-12-06 18:36:11.409819+0000","2013-02-12 23:44:28.469590+0000","183","5","25","","is a yellow ball","positioned near the center top of the table right next to a blue rectangular block.","f"
"913","2012-12-06 18:36:11.414181+0000","2013-02-12 23:44:28.483444+0000","183","3","15","","a short green cylinder sitting circular side down","positioned near the top of the table a little closer to the right corner than the left.","f"
"914","2012-12-06 18:36:11.418931+0000","2013-02-12 23:44:28.496811+0000","183","1","1","","a purple rectangular block sitting up-ended","positioned  near the top right-hand corner of the table.","f"
"915","2012-12-06 18:36:11.424815+0000","2013-02-12 23:45:22.758519+0000","183","3","13","","a squat red cylinder","positioned in the upper left hand corner of the table.","f"
"916","2012-12-06 18:42:24.427567+0000","2013-02-12 23:44:29.692813+0000","184","4","18","","a small green cube.","on the far end of the table, behind all the other objects.","f"
"917","2012-12-06 18:42:24.434522+0000","2013-02-12 23:44:29.718427+0000","184","3","11","","a tall orange rectangular prism.","in front of all the other objects, just right and forward of center of the table.","f"
"918","2012-12-06 18:42:24.439074+0000","2013-02-12 23:45:24.761176+0000","184","1","1","","a small purple rectangular prism.","behind all other objects on the far edge of the table.","f"
"919","2012-12-06 18:42:24.443666+0000","2013-02-12 23:45:24.767920+0000","184","1","5","","a blue sphere.","next to an orange cyllinder near the middle of the table.","f"
"920","2012-12-06 18:42:24.447910+0000","2013-02-12 23:45:24.778061+0000","184","2","7","","a tiny green cube.","near the back edge of the table behind all other objects.","f"
"921","2012-12-06 18:43:20.675538+0000","2013-02-12 23:45:24.784976+0000","185","5","23","","a blue cube","behind a yellow ball","f"
"922","2012-12-06 18:43:20.687116+0000","2013-02-12 23:45:24.792348+0000","185","4","20","","a red ball","between two yellow boxes","f"
"923","2012-12-06 18:43:20.693060+0000","2013-02-12 23:45:24.801293+0000","185","1","5","","a blue ball","in front","t"
"924","2012-12-06 18:43:20.700961+0000","2013-02-12 23:45:24.810295+0000","185","2","8","","purple square","central to all other shapes","f"
"925","2012-12-06 18:43:20.706341+0000","2013-02-12 23:44:28.852804+0000","185","1","4","","an orange circle","next to the blue ball ","f"
"926","2012-12-06 18:44:44.971161+0000","2013-02-12 23:44:28.880196+0000","186","1","5","","A blue ball","touching a brown cylinder and is slightly away from the centre of the table.","f"
"927","2012-12-06 18:44:44.978967+0000","2013-02-12 23:44:28.894356+0000","186","5","22","","A purple cube","close to one corner of the table and has no other objects near it.","f"
"928","2012-12-06 18:44:44.983661+0000","2013-02-12 23:44:28.902334+0000","186","5","23","","A blue prism","near the short edge of the table and is touching a yellow ball.","f"
"929","2012-12-06 18:44:44.988333+0000","2013-02-12 23:44:28.940957+0000","186","3","11","","A tall, brown rectangular prism","halfway between the long edge and centre of the table, and no objects are near it.","f"
"930","2012-12-06 18:44:44.994187+0000","2013-02-12 23:44:28.948076+0000","186","3","14","","A short, blue cylinder","halfway between the centre and one corner of the table, while a short, brown cylinder and a lime prism sit nearby.","f"
"931","2012-12-06 18:46:01.210590+0000","2013-02-12 23:44:28.956659+0000","187","2","10","","a yellow cube","near the back of the table.","f"
"932","2012-12-06 18:46:01.220181+0000","2013-02-12 23:44:28.964029+0000","187","3","14","","a blue cylinder","near the middle of the table.","f"
"933","2012-12-06 18:46:01.224649+0000","2013-02-12 23:44:28.975741+0000","187","2","6","","a purple cube","near the middle of the table.","t"
"934","2012-12-06 18:46:01.229072+0000","2013-02-12 23:44:29.001277+0000","187","3","12","","a green block","near the middle of the table.","f"
"935","2012-12-06 18:46:01.235027+0000","2013-02-12 23:44:29.010966+0000","187","5","24","","a purple sphere","near the middle of the table next to the green block.","f"
"936","2012-12-06 18:50:37.756520+0000","2013-02-12 23:44:29.031873+0000","188","4","16","","a yellow prism","in between a green cube and red ball","f"
"937","2012-12-06 18:50:37.767694+0000","2013-02-12 23:44:29.045767+0000","188","4","17","","a yellow prism ","near the end of the table near a red ball","f"
"938","2012-12-06 18:50:37.771816+0000","2013-02-12 23:44:29.062362+0000","188","3","12","","a green prism","next to a blue cylinder","f"
"939","2012-12-06 18:50:37.776381+0000","2013-02-12 23:45:24.821935+0000","188","1","2","","a mauve prism","in between a purple prism and brown prism","f"
"940","2012-12-06 18:50:37.783170+0000","2013-02-12 23:44:29.073753+0000","188","5","22","","a large purple cube","near the closer end of the table away from the other objects","f"
"941","2012-12-06 18:50:58.283058+0000","2013-02-12 23:44:29.084958+0000","189","4","17","","a chartreuse rectangular block with black-painted sides","in the foreground of the scene above.","f"
"942","2012-12-06 18:50:58.288862+0000","2013-02-12 23:44:29.094064+0000","189","3","12","","a green rectangular block with black-painted sides","to the right of the blue circular block and behind and to the left of the orange rectangular block.","f"
"943","2012-12-06 18:50:58.294781+0000","2013-02-12 23:44:29.104187+0000","189","4","16","","a chartreuse rectangular block","almost the farthest object from the foreground except for the green cube with the black sides.","f"
"944","2012-12-06 18:50:58.301654+0000","2013-02-12 23:44:29.121610+0000","189","2","8","","the tallest purple rectangular block","the right-most block on the table aside from the green cube farthest in the background","f"
"945","2012-12-06 18:50:58.305909+0000","2013-02-12 23:44:29.135801+0000","189","4","19","","an orange circular block","the left-most object on the table","f"
"946","2012-12-06 18:55:34.714172+0000","2013-02-12 23:44:29.144185+0000","190","5","21","","a block","It is positioned near the violet ball","f"
"947","2012-12-06 18:55:34.723579+0000","2013-02-12 23:44:29.164835+0000","190","1","3","","Block","In between violet block and blue ball","f"
"948","2012-12-06 18:55:34.728472+0000","2013-02-12 23:44:29.176897+0000","190","4","17","","Block","the biggest in this group","f"
"949","2012-12-06 18:55:34.738082+0000","2013-02-12 23:44:29.187068+0000","190","1","2","","block","a middle sized block","f"
"950","2012-12-06 18:55:34.742402+0000","2013-02-12 23:44:29.199475+0000","190","1","5","","a ball","blue in colour","f"
"951","2012-12-06 19:00:04.122777+0000","2013-02-12 23:44:29.207527+0000","191","4","17","","the yellow block standing upright","toward the front of the table","f"
"952","2012-12-06 19:00:04.146395+0000","2013-02-12 23:44:29.256929+0000","191","4","16","","the yellow block sitting face down","toward the middle of the table near the green block","f"
"953","2012-12-06 19:00:04.151561+0000","2013-02-12 23:44:29.281417+0000","191","3","15","","the green cylinder","near the back of the table across from the orange cylinder","f"
"954","2012-12-06 19:00:04.164923+0000","2013-02-12 23:44:29.291108+0000","191","2","9","","a purple square block ","away from the others near the corner","f"
"955","2012-12-06 19:00:04.174226+0000","2013-02-12 23:44:29.300491+0000","191","5","22","","a purple square block","away from the others","f"
"956","2012-12-06 19:08:12.714868+0000","2013-02-12 23:44:29.308963+0000","192","2","7","","the small green box","on the far side of the table, behind all the other boxes","f"
"957","2012-12-06 19:08:12.727586+0000","2013-02-12 23:44:29.332913+0000","192","3","14","","round and blue and short.","just to the left of the green box towards the back of the table.","f"
"958","2012-12-06 19:08:12.734779+0000","2013-02-12 23:44:29.359720+0000","192","1","5","","the blue ball.","next to the short orange cylinder, closest to the front of the table.","f"
"959","2012-12-06 19:08:12.739995+0000","2013-02-12 23:44:29.405393+0000","192","4","16","","the smaller yellow rectangular box.","behind th ered ball, towards the back middle of the table.","f"
"960","2012-12-06 19:08:12.745025+0000","2013-02-12 23:44:29.446471+0000","192","2","10","","the yellow box.","behind all of the purple boxes towards the back of the table, but in front of the green box.","f"
"961","2012-12-06 19:10:50.772375+0000","2013-02-12 23:44:29.460076+0000","193","1","2","","rectangle","on the table between orange rectangle and pink rectangle","f"
"962","2012-12-06 19:10:50.778556+0000","2013-02-12 23:45:21.821448+0000","193","1","3","","rectangle","on the table in front of purple retangle","f"
"963","2012-12-06 19:10:50.782931+0000","2013-02-12 23:44:29.474547+0000","193","3","15","","cylinder","on the side of the table next to orangle cylinder","f"
"964","2012-12-06 19:10:50.788101+0000","2013-02-12 23:44:29.539337+0000","193","1","4","","cylinder"," next to blue sphere on the table","f"
"965","2012-12-06 19:10:50.792941+0000","2013-02-12 23:44:29.580543+0000","193","3","11","","rectangle","on the table  far from all the objects","f"
"966","2012-12-06 19:11:25.190787+0000","2013-02-12 23:44:29.595098+0000","194","1","2","","Rectangle","the second furthest.","f"
"967","2012-12-06 19:11:25.198175+0000","2013-02-12 23:44:29.605160+0000","194","4","17","","rectangle","in the front","f"
"968","2012-12-06 19:11:25.206567+0000","2013-02-12 23:44:29.633116+0000","194","2","10","","a square","near the back of the table","t"
"969","2012-12-06 19:11:25.216318+0000","2013-02-12 23:44:29.652583+0000","194","5","23","","a square","in the back","f"
"970","2012-12-06 19:11:25.226862+0000","2013-02-12 23:44:29.661375+0000","194","4","19","","circle","in the middle of the table","f"
"971","2012-12-06 19:12:19.314610+0000","2013-02-12 23:44:29.668756+0000","195","1","4","","a cylinder","touching a blue ball in the center of the table","f"
"972","2012-12-06 19:12:19.320333+0000","2013-02-12 23:44:29.794145+0000","195","3","13","","a cylinder","in the back left of the table.","f"
"973","2012-12-06 19:12:19.333671+0000","2013-02-12 23:44:29.831230+0000","195","5","23","","a blue box","in the back center of the table touching a yellow ball.","f"
"974","2012-12-06 19:12:19.338405+0000","2013-02-12 23:44:29.848969+0000","195","5","25","","a yellow ball","in the back center, slightly right, next to a blue box.","f"
"975","2012-12-06 19:12:19.344286+0000","2013-02-12 23:44:29.864175+0000","195","3","14","","a small blue cylinder","in the back left quadrant, in the center of said quadrant. ","f"
"976","2012-12-06 19:17:40.776651+0000","2013-02-12 23:44:29.880483+0000","196","2","7","","small green cube","near the back right corner of the table","f"
"977","2012-12-06 19:17:40.787784+0000","2013-02-12 23:44:29.913902+0000","196","2","10","","yellow cube","towards the back left corner","f"
"978","2012-12-06 19:17:40.792385+0000","2013-02-12 23:44:29.775066+0000","196","4","18","","small green rectangle","near the back right corer","t"
"979","2012-12-06 19:17:40.797019+0000","2013-02-12 23:44:29.923432+0000","196","1","1","","tall purple box","near the back edge to the right","f"
"980","2012-12-06 19:17:40.803594+0000","2013-02-12 23:44:29.940638+0000","196","5","23","","blue rectangularbox ","near the yellow ball at the back edge","f"
"981","2012-12-06 19:20:26.260585+0000","2013-02-12 23:44:30.707011+0000","197","1","1","","a purple rectangle ","at the very back, right corner of the table.","f"
"982","2012-12-06 19:20:26.269577+0000","2013-02-12 23:45:24.830625+0000","197","4","18","","a small green rectangle","behind the other objects and near the back right hand corner of the table.","f"
"983","2012-12-06 19:20:26.281923+0000","2013-02-12 23:45:24.837938+0000","197","1","4","","a flat, orange cylinder","near the middle of the table, right next to the blue ball.","f"
"984","2012-12-06 19:20:26.291960+0000","2013-02-12 23:45:24.851246+0000","197","4","19","","a flat, orange cylinder","near the middle of the table, next to the red ball and behind the yellow rectangle.","f"
"985","2012-12-06 19:20:26.302919+0000","2013-02-12 23:45:24.858113+0000","197","5","24","","a tiny purple ball","directly to the left of the green rectangle near the back of the table in the middle.","f"
"986","2012-12-06 19:27:16.390323+0000","2013-02-12 23:45:24.865309+0000","198","5","23","","a blue rectangle","the farthest away on the table","f"
"987","2012-12-06 19:27:16.399325+0000","2013-02-12 23:44:30.659563+0000","198","3","13","","a brown circle","near the end of the table","t"
"988","2012-12-06 19:27:16.407113+0000","2013-02-12 23:44:29.731230+0000","198","5","21","","a green rectangular cube","in the middle of the table","t"
"989","2012-12-06 19:27:16.417917+0000","2013-02-12 23:45:24.885314+0000","198","1","3","","a brown rectangular cube","in the middle of the table","t"
"990","2012-12-06 19:27:16.443190+0000","2013-02-12 23:44:29.951415+0000","198","4","18","","a green cube","farthest away on the table","f"
"991","2012-12-06 19:29:51.159427+0000","2013-02-12 23:44:29.964685+0000","199","1","3","","a brownish rectangle","near the middle of the table","t"
"992","2012-12-06 19:29:51.167646+0000","2013-02-12 23:44:29.812290+0000","199","5","24","","a small purple ball","next to a green cube","t"
"993","2012-12-06 19:29:51.172766+0000","2013-02-12 23:44:29.976059+0000","199","4","19","","a brownish circle","toward the middle of the table","f"
"994","2012-12-06 19:29:51.179459+0000","2013-02-12 23:44:29.984643+0000","199","3","14","","a small blue circle","near the end of the table","f"
"995","2012-12-06 19:29:51.184735+0000","2013-02-12 23:44:30.015704+0000","199","4","17","","a lime-green rectangular cube","closest to me on the table","f"
"996","2012-12-06 19:40:15.744684+0000","2013-02-12 23:44:30.027701+0000","200","4","18","","is a small green three-dimensional cube","located at the far end of the table, adjacent to the smaller yellow rectangle.","f"
"997","2012-12-06 19:40:15.758365+0000","2013-02-12 23:44:30.039901+0000","200","1","1","","a dark purple rectangular cube which is standing on its end","located approximately six  inches between the the pink&orange cubes.","f"
"998","2012-12-06 19:40:15.764772+0000","2013-02-12 23:44:30.046888+0000","200","3","14","","a small blue three-dimensional oval","to the left of the only green cube on the table.","f"
"999","2012-12-06 19:40:15.773765+0000","2013-02-12 23:44:30.054264+0000","200","1","5","","a dimensional blue sphere","the closest object to the viewer, from the position of the photo.","f"
"1000","2012-12-06 19:40:15.782835+0000","2013-02-12 23:44:30.082336+0000","200","2","8","","a medium-sized three-dimensional purple cube","the farthest purple cube on the right side of the table.","f"
"1001","2012-12-06 19:47:57.902035+0000","2013-02-12 23:45:24.892826+0000","201","1","3","","an orange rectangle","about three-quarters of the way up the table, nearest to the right side out of all of the objects, standing vertically.","f"
"1002","2012-12-06 19:47:57.910092+0000","2013-02-12 23:44:30.096169+0000","201","5","21","","a green rectangle","about three-quarters of the way up the table, lying on its side, nearest to the left side of the table.","f"
"1003","2012-12-06 19:47:57.914435+0000","2013-02-12 23:44:30.108327+0000","201","5","23","","a blue rectangle","almost all the way to the back of the table, and is dead center.","f"
"1004","2012-12-06 19:47:57.926160+0000","2013-02-12 23:44:30.115008+0000","201","3","13","","an orange, flat cylinder","the object the furthest on the left side of the table, and is nearly at the end of the table","f"
"1005","2012-12-06 19:47:57.931963+0000","2013-02-12 23:44:30.137678+0000","201","3","12","","a green rectangle","about three-quarters of the way up the table, and slightly to the left of the center of the table.","f"
"1006","2012-12-06 19:48:26.822009+0000","2013-02-12 23:44:30.180695+0000","202","1","5","","a sphere","next to cylinder number two","f"
"1007","2012-12-06 19:48:26.828091+0000","2013-02-12 23:44:30.193947+0000","202","2","7","","a small green square","to the right of yellow block number one","f"
"1008","2012-12-06 19:48:26.834403+0000","2013-02-12 23:44:30.209191+0000","202","2","8","","a purple square block","to the right of block number five","f"
"1009","2012-12-06 19:48:26.838800+0000","2013-02-12 23:44:30.230138+0000","202","5","23","","a blue square","to the left of sphere number one","f"
"1010","2012-12-06 19:48:26.844186+0000","2013-02-12 23:44:30.244350+0000","202","2","6","","purple square","to the left of purple square number three","f"
"1011","2012-12-06 19:49:08.556238+0000","2013-02-12 23:44:30.254150+0000","203","5","23","","Blue cube","farthest to the back of the table","f"
"1012","2012-12-06 19:49:08.564452+0000","2013-02-12 23:44:30.268659+0000","203","4","16","","yellow rectangle","in between the orange cylinder and the green square","f"
"1013","2012-12-06 19:49:08.578823+0000","2013-02-12 23:44:30.287991+0000","203","3","12","","green rectangle","in between the blue object and the orange rectangle","f"
"1014","2012-12-06 19:49:08.584337+0000","2013-02-12 23:44:30.295209+0000","203","2","9","","a purple cube","closest to the front of the table","f"
"1015","2012-12-06 19:49:08.589217+0000","2013-02-12 23:44:30.314152+0000","203","3","15","","green cylinder","closest to the back of the table","f"
"1016","2012-12-06 19:56:44.823789+0000","2013-02-12 23:44:30.365927+0000","204","1","2","","a pink rectangle","between a purple and an orange rectangle","f"
"1017","2012-12-06 19:56:44.831056+0000","2013-02-12 23:45:21.349060+0000","204","1","3","","an orange rectangle","between a pink rectangle and an orange cylinder","t"
"1018","2012-12-06 19:56:44.835529+0000","2013-02-12 23:44:30.408520+0000","204","2","9","","a purple square","in the corner of the table away from the other objects","f"
"1019","2012-12-06 19:56:44.842129+0000","2013-02-12 23:44:30.431214+0000","204","5","22","","a purple square","on the table far away from the other objects","f"
"1020","2012-12-06 19:56:44.847993+0000","2013-02-12 23:44:30.441109+0000","204","4","20","","a red circle","in the center of the table between two yellow rectangles and an orange cylinder","f"
"1021","2012-12-06 19:57:43.143369+0000","2013-02-12 23:44:30.453751+0000","205","1","3","","a vertically standing rectangular prism","on the right side of the table, next to a similar shape and behind a sphere and a short cylinder","f"
"1022","2012-12-06 19:57:43.148980+0000","2013-02-12 23:44:30.499260+0000","205","4","20","","a red sphere","near the center of the table, next to a short cylinder, behind a horizontal rectangular prism","f"
"1023","2012-12-06 19:57:43.153024+0000","2013-02-12 23:44:30.566277+0000","205","2","9","","a purple cube","on the front left corner of the table, in front of several other similar shapes.","f"
"1024","2012-12-06 19:57:43.170370+0000","2013-02-12 23:44:30.610532+0000","205","3","15","","a short green cylinder","near the back of the table, behind two other similar cylinders and two rectangular prisms","f"
"1025","2012-12-06 19:57:43.177499+0000","2013-02-12 23:44:30.640982+0000","205","3","13","","a short orange cylinder","near the back left corner of the table, next to a green cylinder and behind a blue one.","f"
"1026","2012-12-06 20:03:41.256019+0000","2013-02-12 23:44:30.722354+0000","206","3","12","","a yellow rectangle","next to the pink object and towards the back left corner of the table","f"
"1027","2012-12-06 20:03:41.276362+0000","2013-02-12 23:44:31.814261+0000","206","5","25","","a yellow circle","next to the dark yellow rectangle and towards the back right corner of the table","f"
"1028","2012-12-06 20:03:41.283788+0000","2013-02-12 23:44:30.782083+0000","206","1","4","","a dark yellow circle","next to a pink sphere and towards the middle of the table","f"
"1029","2012-12-06 20:03:41.295069+0000","2013-02-12 23:44:30.790749+0000","206","4","16","","a light yellow rectangle","behind the dark yellow circle and red sphere and towards the back of the table","f"
"1030","2012-12-06 20:03:41.305191+0000","2013-02-12 23:44:30.805822+0000","206","2","7","","a light yellow cube","near the back edge of the table","f"
"1031","2012-12-06 20:20:10.921223+0000","2013-02-12 23:44:30.830840+0000","207","4","17","","Yellow block","closest to me, on its side","t"
"1032","2012-12-06 20:20:10.928194+0000","2013-02-12 23:44:30.845938+0000","207","1","4","","a fat disk, about two inches high","about in the middle of the table, next to the blue sphere","f"
"1033","2012-12-06 20:20:10.933344+0000","2013-02-12 23:45:22.098582+0000","207","1","2","","a pink block","standing upright, about three quarters of the way across the table","f"
"1034","2012-12-06 20:20:10.943312+0000","2013-02-12 23:44:30.872235+0000","207","3","12","","a small green block ","a rectangle, on its side, about three quarters of the way across the table","f"
"1035","2012-12-06 20:20:10.948877+0000","2013-02-12 23:44:30.889479+0000","207","5","22","","a purple, square block","close to the edge of the table, close to me","f"
"1036","2012-12-06 20:23:22.684591+0000","2013-02-12 23:44:30.931498+0000","208","1","3","","an upright orange rectangular prism","by itself between the blue ball and the purple box","f"
"1037","2012-12-06 20:23:22.691459+0000","2013-02-12 23:44:30.952063+0000","208","1","2","","a pink rectangular prism","between the purple box and the orange rectangular prism, slighly to the left","f"
"1038","2012-12-06 20:23:22.697682+0000","2013-02-12 23:44:30.959614+0000","208","4","17","","a yellow box, standing on its side","front and center","f"
"1039","2012-12-06 20:23:22.702566+0000","2013-02-12 23:44:30.978494+0000","208","2","9","","a purple and black cube","on the near left corner of the table","f"
"1040","2012-12-06 20:23:22.706893+0000","2013-02-12 23:44:31.012770+0000","208","1","5","","a small reflective blue sphere","leaning on a squat orange cylinder in the middle of the table","f"
"1041","2012-12-06 20:30:30.127348+0000","2013-02-12 23:44:31.071000+0000","209","4","16","","a yellow block","just behind the orange disk and red ball","f"
"1042","2012-12-06 20:30:30.134837+0000","2013-02-12 23:44:31.088172+0000","209","5","23","","a blue upright block","at the far end of the table, behind the other objects","f"
"1043","2012-12-06 20:30:30.140795+0000","2013-02-12 23:44:31.792619+0000","209","2","8","","a purple box","in the middle of the table, a little bit to the right.","t"
