3|(object_2 BLUE CYLINDER,)|blue|blue|
4|(object_1 RED SPHERE,)|the object nearest to the center of the table|the object nearest to the center of the table|
5|(object_2 PURPLE SPHERE,)|it is near to small green colour square box| near to green colour square box|
3|(object_1 GREEN CYLINDER,)|the object is placed on the right side corner of the table on the other side from the viewer it is on the right side with respect to the last circle placed onthe table|the object on the right side corner of the table on the other side from the viewer on the right side with respect to the last circle onthe table|
2|(object_3 PURPLE BOX,)|near the center of the table a little off center towards the far end and right side|near the center of the table a off center towards the far end and right side|
1|(object_2 ORANGE CYLINDER,)|it is in the center of the table, adjacent to the blue sphere| in the center of the table, adjacent to the blue sphere|
5|(object_3 BLUE BOX,)|end on the table|end on the table|
4|(object_3 GREEN BOX,)|near the table top right|near the table top right|
1|(object_2 ORANGE CYLINDER,)|it is right next to object one near the middle of the table| right next to object one near the middle of the table|
3|(object_4 GREEN BOX,)|placed near to blue colour small round material and almost in the center of the table| near to blue colour round material and in the center of the table|
2|(object_2 PURPLE BOX,)|closest to you on the table|closest to you on the table|
4|(object_4 YELLOW BOX,)|object|object|
3|(object_5 ORANGE BOX,)|placed middle edge of the table| middle edge of the table|
2|(object_5 PURPLE BOX,)|it is in the middle of the table lengthwise and on the west side of the table| in the middle of the table lengthwise and on the west side of the table|
1|(object_4 PINK BOX,)|second from the back|second from the back|
3|(object_5 ORANGE BOX,)|in front of all the other objects, just right and forward of center of the table|in front of all the other objects, right and forward of center of the table|
4|(object_4 YELLOW BOX,)|yellow rectangle|yellow rectangle|
4|(object_3 GREEN BOX,)|right back of the table|right back of the table|
3|(object_5 ORANGE BOX,)|located away from the other objects on the table and is on the right hand side half way down the table| away from the other objects on the table and on the right hand side half way down the table|
2|(object_4 GREEN BOX,)|the farthest back and to the right|the farthest back and to the right|
2|(object_1 YELLOW BOX,)|located near the rear left corner of the table| near the rear left corner of the table|
4|(object_3 GREEN BOX,)|northeast of a yellow rectangle that also has a red sphere south of it|northeast of a yellow rectangle that also a red sphere south of |
3|(object_2 BLUE CYLINDER,)|at the left end of the table between orange circle and green box|at the left end of the table between orange circle and green box|
3|(object_2 BLUE CYLINDER,)|very close to table, kept in the back left side| close to table, kept in the back left side|
2|(object_2 PURPLE BOX,)|on the edge of the desk closest to us|on the edge of the desk closest to us|
3|(object_4 GREEN BOX,)|very near to the  blue object on the farther side of the table| near to the  blue object on the farther side of the table|
3|(object_4 GREEN BOX,)|far middle towards the left|far middle towards the left|
4|(object_2 ORANGE CYLINDER,)|left side of the table|left side of the table|
5|(object_2 PURPLE SPHERE,)|right next to the green object on the right|right next to the green object on the right|
2|(object_4 GREEN BOX,)|the object closest to the back edge of the table|the object closest to the back edge of the table|
2|(object_3 PURPLE BOX,)|the second object from the bottom side of the table|the second object from the bottom side of the table|
3|(object_5 ORANGE BOX,)|middle of the able, more to the right|middle of the able, more to the right|
1|(object_1 BLUE SPHERE,)|number one|number one|
3|(object_3 ORANGE CYLINDER,)|in the top lefthand corner of the image|in the top lefthand corner of the image|
1|(object_2 ORANGE CYLINDER,)|second position from the bottom and is attached with a circle shaped object|second position from the bottom and attached with a circle shaped object|
5|(object_2 PURPLE SPHERE,)|right side of the green rectangular box|right side of the green rectangular box|
5|(object_4 PURPLE BOX,)|near the bottom of the table and slightly to the right side|near the bottom of the table and to the right side|
3|(object_5 ORANGE BOX,)|the closest of all the objects on the table|the closest of all the objects on the table|
2|(object_1 YELLOW BOX,)|near the back of the table behind and to the right of the smallest purple block|near the back of the table behind and to the right of the smallest purple block|
3|(object_4 GREEN BOX,)|near to blue sphere|near to blue sphere|
2|(object_4 GREEN BOX,)|in the very back of the table, behind all the other objects|in the back of the table, behind all the other objects|
1|(object_2 ORANGE CYLINDER,)|placed near the center of the table| near the center of the table|
3|(object_5 ORANGE BOX,)|farthest away from the other objects|farthest away from the other objects|
5|(object_4 PURPLE BOX,)|pink box|pink box|
5|(object_1 YELLOW SPHERE,)|some what middle of the extreme end of the table|some what middle of the extreme end of the table|
3|(object_1 GREEN CYLINDER,)|upper right side of the table, on perpendicular lines with the orange objects|upper right side of the table, on perpendicular lines with the orange objects|
5|(object_4 PURPLE BOX,)|nearest  to the right corner|nearest  to the right corner|
1|(object_1 BLUE SPHERE,)|adjacent to an orange cylinder in the middle of the table|adjacent to an orange cylinder in the middle of the table|
2|(object_5 PURPLE BOX,)|object five is placed near the left side edge of the near|object five near the left side edge of the near|
4|(object_5 YELLOW BOX,)|it is below the square object| below the square object|
1|(object_5 PURPLE BOX,)|on top of table|on top of table|
3|(object_1 GREEN CYLINDER,)|it is the top-rightmost object on the table| the top-rightmost object on the table|
1|(object_5 PURPLE BOX,)|object|object|
1|(object_3 ORANGE BOX,)|in the right hand side of the table|in the right hand side of the table|
3|(object_4 GREEN BOX,)|object four in the scene above left center|object four in the scene above left center|
3|(object_5 ORANGE BOX,)|landscape|landscape|
2|(object_4 GREEN BOX,)|far end of the table, closest to the back right corner|far end of the table, closest to the back right corner|
1|(object_5 PURPLE BOX,)|farthest object|farthest object|
3|(object_4 GREEN BOX,)|beside blue cylinder|beside blue cylinder|
3|(object_5 ORANGE BOX,)|the lowest object on the table|the lowest object on the table|
5|(object_1 YELLOW SPHERE,)|a yellow colour|a yellow colour|
2|(object_2 PURPLE BOX,)|bigger then all objects|bigger then all objects|
4|(object_3 GREEN BOX,)|in the back.slightly to the right|in the back. to the right|
3|(object_4 GREEN BOX,)|two box|two box|
4|(object_1 RED SPHERE,)|in roughly the middle of the table with two blocks and a cylinder surrounding it|in roughly the middle of the table with two blocks and a cylinder surrounding |
5|(object_3 BLUE BOX,)|placed last in the table, and it is near to yellow sphere| last in the table, and near to yellow sphere|
2|(object_1 YELLOW BOX,)|top side|top side|
2|(object_5 PURPLE BOX,)|three quarters of a table length away on the far left side|three quarters of a table length away on the far left side|
2|(object_3 PURPLE BOX,)|almost directly in the middle a bit to the right| in the middle a bit to the right|
5|(object_4 PURPLE BOX,)|placed near to our end| near to our end|
3|(object_1 GREEN CYLINDER,)|present right to the orange colored cylinder|present right to the orange colored cylinder|
3|(object_5 ORANGE BOX,)|closest to the front|closest to the front|
3|(object_3 ORANGE CYLINDER,)|placed next to green semicircle| next to green semicircle|
2|(object_2 PURPLE BOX,)|object|object|
2|(object_5 PURPLE BOX,)|located left middle of the table| left middle of the table|
4|(object_2 ORANGE CYLINDER,)|placed on the center left of the table and on the left side of a red spherical object| on the center left of the table and on the left side of a red spherical object|
2|(object_5 PURPLE BOX,)|at middle and left end of table|at middle and left end of table|
1|(object_4 PINK BOX,)|in the back of the table|in the back of the table|
1|(object_4 PINK BOX,)|far from other objects|far from other objects|
3|(object_2 BLUE CYLINDER,)|landscape|landscape|
1|(object_1 BLUE SPHERE,)|touching a brown cylinder and is slightly away from the centre of the table| a brown cylinder and away from the centre of the table|
5|(object_5 GREEN BOX,)|sitting near the center of the table, directly to the left of a smaller purple sphere which is sitting directly in the center of the table| near the center of the table, to the left of a smaller purple sphere which in the center of the table|
5|(object_2 PURPLE SPHERE,)|object|object|
3|(object_2 BLUE CYLINDER,)|directly to the left of green cuboid| to the left of green cuboid|
2|(object_2 PURPLE BOX,)|three dimensional shape with container with a flat base and sides, typically square or rectangular and having a lid|three dimensional shape with container with a base and sides, typically square or rectangular and having a lid|
3|(object_3 ORANGE CYLINDER,)|light brown and near the back of the table|light brown and near the back of the table|
3|(object_4 GREEN BOX,)|five shapes|five shapes|
3|(object_1 GREEN CYLINDER,)|at the far end corner of the black table|at the far end corner of the black table|
1|(object_3 ORANGE BOX,)|about three quarters of the way across the table, just right of center| three quarters of the way across the table, right of center|
4|(object_1 RED SPHERE,)|right in the middle of the table|right in the middle of the table|
1|(object_2 ORANGE CYLINDER,)|a color|a color|
3|(object_5 ORANGE BOX,)|object|object|
3|(object_3 ORANGE CYLINDER,)|in the back left of the table|in the back left of the table|
3|(object_1 GREEN CYLINDER,)|present at the farthest end of the table at the right hand side|present at the farthest end of the table at the right hand side|
4|(object_2 ORANGE CYLINDER,)|placed at some distance from bottom and positioned left to another object| at some distance from bottom and left to another object|
5|(object_3 BLUE BOX,)|the farthest in the table|the farthest in the table|
5|(object_1 YELLOW SPHERE,)|a three dimensional round object positioned in front of the blue cube on the far end of the table|a three dimensional round object in front of the blue cube on the far end of the table|
1|(object_4 PINK BOX,)|near the orange and purple blocks|near the orange and purple blocks|
5|(object_3 BLUE BOX,)|a blue box|a blue box|
4|(object_1 RED SPHERE,)|right of object two|right of object two|
3|(object_1 GREEN CYLINDER,)|at the opposite end of the table, just to the right of the center|at the opposite end of the table, to the right of the center|
2|(object_1 YELLOW BOX,)|top center|top center|
2|(object_2 PURPLE BOX,)|at the bottom left|at the bottom left|
3|(object_3 ORANGE CYLINDER,)|the object three|the object three|
4|(object_1 RED SPHERE,)|red in color|red in color|
4|(object_3 GREEN BOX,)|placed in the opposite side nearer to the right edge of the table| in the opposite side nearer to the right edge of the table|
1|(object_2 ORANGE CYLINDER,)|object  two|object  two|
5|(object_2 PURPLE SPHERE,)|on right side to green color box|on right side to green color box|
2|(object_3 PURPLE BOX,)|middle and center of table|middle and center of table|
2|(object_1 YELLOW BOX,)|placed near to the upper left corner| near to the upper left corner|
3|(object_1 GREEN CYLINDER,)|right to object two three and four and left of object five|right to object two three and four and left of object five|
4|(object_4 YELLOW BOX,)|situated near object one and twoat near end|situated near object one and twoat near end|
3|(object_3 ORANGE CYLINDER,)|near the back left corner of the table behind a blue cylendar|near the back left corner of the table behind a blue cylendar|
2|(object_3 PURPLE BOX,)|lying on the right center of the table| on the right center of the table|
1|(object_3 ORANGE BOX,)|in the middle on the right|in the middle on the right|
5|(object_3 BLUE BOX,)|three|three|
5|(object_4 PURPLE BOX,)|at the nearest edge of the table|at the nearest edge of the table|
5|(object_3 BLUE BOX,)|near yellow ball|near yellow ball|
1|(object_2 ORANGE CYLINDER,)|present at the centre of the table and equidistant from the three farthest end objects on the table|present at the centre of the table and equidistant from the three farthest end objects on the table|
2|(object_2 PURPLE BOX,)|not lined up with the other cubes on the table|not lined up with the other cubes on the table|
2|(object_3 PURPLE BOX,)|in the center of the table|in the center of the table|
3|(object_3 ORANGE CYLINDER,)|to the top left of the table above a smaller blue circle|to the top left of the table above a smaller blue circle|
5|(object_4 PURPLE BOX,)|very nearer than other cubes| nearer than other cubes|
5|(object_3 BLUE BOX,)|towards the north side of the table|towards the north side of the table|
3|(object_1 GREEN CYLINDER,)|green in color|green in color|
2|(object_4 GREEN BOX,)|furthest back|furthest back|
3|(object_4 GREEN BOX,)|made of four right angles|made of four right angles|
3|(object_3 ORANGE CYLINDER,)|back left of the table|back left of the table|
4|(object_5 YELLOW BOX,)|middle fo the table|middle fo the table|
5|(object_1 YELLOW SPHERE,)|object one|object one|
4|(object_2 ORANGE CYLINDER,)|an orange color|an orange color|
1|(object_2 ORANGE CYLINDER,)|the orange cylinder|the orange cylinder|
3|(object_3 ORANGE CYLINDER,)|closest to the corner|closest to the corner|
3|(object_2 BLUE CYLINDER,)|in the middle of the other shapes of objects|in the middle of the other shapes of objects|
1|(object_2 ORANGE CYLINDER,)|in the line second from the front right next to the red ball item one|in the line second from the front right next to the red ball item one|
1|(object_1 BLUE SPHERE,)|placed at the center of the table| at the center of the table|
2|(object_1 YELLOW BOX,)|it is the second furthest object, on the last quarter of the table, rather on the left side of the table| the second furthest object, on the last quarter of the table, rather on the left side of the table|
3|(object_1 GREEN CYLINDER,)|green colored cube|green colored cube|
1|(object_1 BLUE SPHERE,)|between the center and right side of the table|between the center and right side of the table|
2|(object_3 PURPLE BOX,)|near the middle of the table closest to the right hand side|near the middle of the table closest to the right hand side|
3|(object_1 GREEN CYLINDER,)|farthest to the screen and to the right side of the table|farthest to the screen and to the right side of the table|
1|(object_2 ORANGE CYLINDER,)|at the center of the table|at the center of the table|
1|(object_3 ORANGE BOX,)|a long one which situated on the top of the circle|a long one which situated on the top of the circle|
5|(object_4 PURPLE BOX,)|end|end|
1|(object_3 ORANGE BOX,)|the orange rectangular prism|the orange rectangular prism|
3|(object_2 BLUE CYLINDER,)|it placed near the rectangular green slab| near the rectangular green slab|
5|(object_1 YELLOW SPHERE,)|yellow ball|yellow ball|
3|(object_2 BLUE CYLINDER,)|next to a green rectangle near the top of the table|next to a green rectangle near the top of the table|
4|(object_3 GREEN BOX,)|near big box|near box|
3|(object_2 BLUE CYLINDER,)|between green box and brown disk|between green box and brown disk|
4|(object_4 YELLOW BOX,)|the closest object to me on the table|the closest object to me on the table|
4|(object_3 GREEN BOX,)|square|square|
3|(object_4 GREEN BOX,)|rectangle|rectangle|
5|(object_2 PURPLE SPHERE,)|right beside number five|right beside number five|
1|(object_3 ORANGE BOX,)|towards the back right of the table, between the other four objects, diagonal from the orange flat globe|towards the back right of the table, between the other four objects, diagonal from the orange globe|
3|(object_2 BLUE CYLINDER,)|an object with a fixed radius|an object with a fixed radius|
5|(object_5 GREEN BOX,)|this object placed|this object |
2|(object_4 GREEN BOX,)|circle|circle|
1|(object_3 ORANGE BOX,)|side|side|
1|(object_3 ORANGE BOX,)|in line in between the other objects but slightly shifted to the right|in line in between the other objects but shifted to the right|
4|(object_1 RED SPHERE,)|located near the center of the table| near the center of the table|
2|(object_4 GREEN BOX,)|obct|obct|
1|(object_3 ORANGE BOX,)|in the center of the objects|in the center of the objects|
1|(object_1 BLUE SPHERE,)|blue spherical ball|blue spherical ball|
3|(object_2 BLUE CYLINDER,)|side|side|
2|(object_5 PURPLE BOX,)|next to a larger purple cube and in front of a yellow cube on a black table|next to a larger purple cube and in front of a yellow cube on a black table|
4|(object_5 YELLOW BOX,)|a yellow box|a yellow box|
2|(object_4 GREEN BOX,)|at the back, right of the table|at the back, right of the table|
2|(object_4 GREEN BOX,)|at top right corner|at top right corner|
1|(object_1 BLUE SPHERE,)|on near the midle edge of the table|on near the midle edge of the table|
2|(object_5 PURPLE BOX,)|second|second|
4|(object_1 RED SPHERE,)|at middle and next to object two|at middle and next to object two|
3|(object_1 GREEN CYLINDER,)|towards the back of the table to the right of the brown cylinder|towards the back of the table to the right of the brown cylinder|
3|(object_3 ORANGE CYLINDER,)|far left corner of the table|far left corner of the table|
3|(object_2 BLUE CYLINDER,)|blue cylinder|blue cylinder|
4|(object_4 YELLOW BOX,)|this object is in front of all the other objects|this object in front of all the other objects|
5|(object_2 PURPLE SPHERE,)|in the middle of the table next to object five|in the middle of the table next to object five|
3|(object_3 ORANGE CYLINDER,)|located closest to the back left corner of the table| closest to the back left corner of the table|
3|(object_2 BLUE CYLINDER,)|placed in between brown cylinder & green box| in between brown cylinder & green box|
2|(object_3 PURPLE BOX,)|a bit to the right of being in the center of the table|a bit to the right of being in the center of the table|
1|(object_2 ORANGE CYLINDER,)|orange cylinder almost at centre|orange cylinder at centre|
4|(object_4 YELLOW BOX,)|upright red block| red block|
5|(object_3 BLUE BOX,)|farthest from the table and left side to the yellow circle|farthest from the table and left side to the yellow circle|
3|(object_4 GREEN BOX,)|toward the back left portion of the table to the right of the blue cylinder|toward the back left portion of the table to the right of the blue cylinder|
5|(object_5 GREEN BOX,)|two sides are equal|two sides are equal|
5|(object_3 BLUE BOX,)|the northernmost object on the table|the northernmost object on the table|
5|(object_2 PURPLE SPHERE,)|directly to the left of the green rectangle near the back of the table in the middle| to the left of the green rectangle near the back of the table in the middle|
5|(object_2 PURPLE SPHERE,)|centre of the table|centre of the table|
4|(object_3 GREEN BOX,)|placed at top right of the table| at top right of the table|
1|(object_4 PINK BOX,)|to the left of orange cuboid|to the left of orange cuboid|
3|(object_5 ORANGE BOX,)|the tall prism|the prism|
1|(object_5 PURPLE BOX,)|in the extreme end of the table|in the extreme end of the table|
5|(object_1 YELLOW SPHERE,)|present before the blue colored rectangle|present before the blue colored rectangle|
5|(object_3 BLUE BOX,)|the first object at the top of the table|the first object at the top of the table|
4|(object_1 RED SPHERE,)|it is a red colour shaped ball| a red colour shaped ball|
3|(object_4 GREEN BOX,)|square shape|square shape|
3|(object_2 BLUE CYLINDER,)|at the far end of the table between a green rectangle and a larger orange wheel, also in its side|at the far end of the table between a green rectangle and a larger orange wheel, also in its side|
3|(object_1 GREEN CYLINDER,)|last position|last position|
2|(object_5 PURPLE BOX,)|closest to the yellow cube|closest to the yellow cube|
1|(object_3 ORANGE BOX,)|in the upper right-hand side of the table, roughly in the middle of the group of five objects|in the upper right-hand side of the table, roughly in the middle of the group of five objects|
3|(object_1 GREEN CYLINDER,)|top rightmost corner of the table|top rightmost corner of the table|
1|(object_1 BLUE SPHERE,)|at the center of the table|at the center of the table|
2|(object_3 PURPLE BOX,)|near middle of table|near middle of table|
4|(object_4 YELLOW BOX,)|it is in the middle part of the table| in the middle part of the table|
2|(object_4 GREEN BOX,)|on the north edge of the black box|on the north edge of the black box|
5|(object_2 PURPLE SPHERE,)|placed in the middle portion of the table| in the middle portion of the table|
2|(object_4 GREEN BOX,)|near to small purple cube|near to purple cube|
5|(object_4 PURPLE BOX,)|first cornor|first cornor|
2|(object_3 PURPLE BOX,)|in table side|in table side|
4|(object_1 RED SPHERE,)|directly in the center of the table| in the center of the table|
2|(object_5 PURPLE BOX,)|dark color|dark color|
4|(object_3 GREEN BOX,)|near the right rear corner of the table|near the right rear corner of the table|
1|(object_5 PURPLE BOX,)|farthest from the viewers perspective of the table|farthest from the viewers perspective of the table|
2|(object_3 PURPLE BOX,)|violet color|violet color|
2|(object_2 PURPLE BOX,)|position on the top  left of the table|position on the top  left of the table|
3|(object_1 GREEN CYLINDER,)|the farthest object|the farthest object|
3|(object_2 BLUE CYLINDER,)|placed just in front of object three| in front of object three|
3|(object_1 GREEN CYLINDER,)|circle|circle|
5|(object_2 PURPLE SPHERE,)|is purple colour| purple colour|
1|(object_1 BLUE SPHERE,)|near to the centre of the table|near to the centre of the table|
2|(object_4 GREEN BOX,)|placed nearly about a foot away from the right side| a foot away from the right side|
3|(object_3 ORANGE CYLINDER,)|at top left corner of table|at top left corner of table|
1|(object_4 PINK BOX,)|the second item from the back of the table|the second item from the back of the table|
1|(object_3 ORANGE BOX,)|placed on the top right hand side of the table away from the edges| on the top right hand side of the table away from the edges|
4|(object_4 YELLOW BOX,)|yellow|yellow|
4|(object_3 GREEN BOX,)|a small square|a square|
3|(object_2 BLUE CYLINDER,)|near object|near object|
2|(object_2 PURPLE BOX,)|on the right side in the first row far from the other objects|on the right side in the first row far from the other objects|
3|(object_5 ORANGE BOX,)|orange qube|orange qube|
3|(object_5 ORANGE BOX,)|on the front left|on the front left|
5|(object_3 BLUE BOX,)|edge corner of the table and nearer to the egg shape|edge corner of the table and nearer to the egg shape|
5|(object_4 PURPLE BOX,)|near the front of the table by itself|near the front of the table by itself|
3|(object_4 GREEN BOX,)|top left corner of table|top left corner of table|
3|(object_2 BLUE CYLINDER,)|closer to the left corner of table|closer to the left corner of table|
3|(object_5 ORANGE BOX,)|coffee flavour biscut|coffee flavour biscut|
5|(object_5 GREEN BOX,)|at the near dge of the table|at the near dge of the table|
4|(object_4 YELLOW BOX,)|big yellow color three dimensional rectangle placed near the red ball at the center of the table| yellow color three dimensional rectangle near the red ball at the center of the table|
1|(object_4 PINK BOX,)|in between the purple and orange cuboids|in between the purple and orange cuboids|
1|(object_4 PINK BOX,)|in the middle rear  to the left of the orange cube|in the middle rear  to the left of the orange cube|
4|(object_2 ORANGE CYLINDER,)|on the middle-left side of the table|on the middle-left side of the table|
3|(object_2 BLUE CYLINDER,)|object two|object two|
4|(object_3 GREEN BOX,)|it is the farthest away from us on the table| the farthest away from us on the table|
1|(object_3 ORANGE BOX,)|between objects|between objects|
1|(object_5 PURPLE BOX,)|at top right side of the table|at top right side of the table|
2|(object_5 PURPLE BOX,)|in the middle of the other two purple cuboids if we go anti-clockwise starting from the cuboid of which three sides are visible (purple)|in the middle of the other two purple cuboids if we go anti-clockwise starting from the cuboid of which three sides are visible (purple)|
4|(object_3 GREEN BOX,)|the farthest object from myself|the farthest object from myself|
4|(object_4 YELLOW BOX,)|closest to the observer at the front of the table|closest to the observer at the front of the table|
3|(object_2 BLUE CYLINDER,)|side|side|
2|(object_3 PURPLE BOX,)|located near the center of the table and right to small purple square box| near the center of the table and right to purple square box|
3|(object_5 ORANGE BOX,)|located the farthest away from my end of the table| the farthest away from my end of the table|
3|(object_3 ORANGE CYLINDER,)|positioned in the upper left hand corner of the table| in the upper left hand corner of the table|
2|(object_5 PURPLE BOX,)|near the yelloaw cube|near the yelloaw cube|
3|(object_5 ORANGE BOX,)|to the lower right side of the green rectangular prism|to the lower right side of the green rectangular prism|
5|(object_5 GREEN BOX,)|in the middle of the table a bit to the left|in the middle of the table a bit to the left|
2|(object_3 PURPLE BOX,)|relatively in the middle of the table|relatively in the middle of the table|
3|(object_5 ORANGE BOX,)|the closest to the front of the table|the closest to the front of the table|
4|(object_2 ORANGE CYLINDER,)|liftside|liftside|
4|(object_3 GREEN BOX,)|in the far back and shaded off onto the right hand side a bit|in the far back and shaded off onto the right hand side a bit|
4|(object_3 GREEN BOX,)|sequre|sequre|
2|(object_3 PURPLE BOX,)|second position|second position|
2|(object_3 PURPLE BOX,)|placed at the center of the table close to the yellow cube| at the center of the table close to the yellow cube|
2|(object_1 YELLOW BOX,)|square|square|
4|(object_2 ORANGE CYLINDER,)|the left-most object on the table|the left-most object on the table|
5|(object_5 GREEN BOX,)|adjacent to the purple sphere|adjacent to the purple sphere|
2|(object_2 PURPLE BOX,)|located in the left corner of this table in front of me and is relatively close to me in proximity| in the left corner of this table in front of me and relatively close to me in proximity|
4|(object_4 YELLOW BOX,)|center|center|
3|(object_5 ORANGE BOX,)|placed to the front of the other objects in the table| to the front of the other objects in the table|
3|(object_2 BLUE CYLINDER,)|oval in shape|oval in shape|
4|(object_1 RED SPHERE,)|in the middle of two rectangle yellow box|in the middle of two rectangle yellow box|
3|(object_1 GREEN CYLINDER,)|close to corner on top of the table|close to corner on top of the table|
1|(object_4 PINK BOX,)|situated on table near object five and three|situated on table near object five and three|
5|(object_2 PURPLE SPHERE,)|object two|object two|
5|(object_4 PURPLE BOX,)|in the front of the table|in the front of the table|
1|(object_5 PURPLE BOX,)|close to the edge of the table furthest from me|close to the edge of the table furthest from me|
1|(object_2 ORANGE CYLINDER,)|located in the centre near a cricket ball| in the centre near a cricket ball|
3|(object_2 BLUE CYLINDER,)|the same distance away as the green block|the same distance away as the green block|
4|(object_5 YELLOW BOX,)|object one and two's above|object one and two's above|
3|(object_5 ORANGE BOX,)|a brown block|a brown block|
3|(object_4 GREEN BOX,)|located next to yellow redangle| next to yellow redangle|
4|(object_2 ORANGE CYLINDER,)|placed  from left to right  of the table| from left to right  of the table|
3|(object_4 GREEN BOX,)|lengthwise bended|lengthwise bended|
4|(object_1 RED SPHERE,)|near the center|near the center|
2|(object_2 PURPLE BOX,)|in the lower left corner|in the lower left corner|
3|(object_1 GREEN CYLINDER,)|at the back of the table, behind all of the other objects. it is some distance away from them|at the back of the table, behind all of the other objects. some distance away from them|
2|(object_4 GREEN BOX,)|left and right center|left and right center|
2|(object_3 PURPLE BOX,)|four sides|four sides|
2|(object_3 PURPLE BOX,)|present in the middle of the table|present in the middle of the table|
4|(object_1 RED SPHERE,)|middle of the table|middle of the table|
3|(object_3 ORANGE CYLINDER,)|placed at the  back of left hand side of the table| at the  back of left hand side of the table|
1|(object_4 PINK BOX,)|little smaller than the purple box| smaller than the purple box|
5|(object_3 BLUE BOX,)|blue color|blue color|
5|(object_1 YELLOW SPHERE,)|behind the small purple coloured ball|behind the purple coloured ball|
2|(object_1 YELLOW BOX,)|second box from the back of the table|second box from the back of the table|
3|(object_1 GREEN CYLINDER,)|at the far end of the table towards right of the table|at the far end of the table towards right of the table|
4|(object_2 ORANGE CYLINDER,)|orange color circle shape|orange color circle shape|
5|(object_1 YELLOW SPHERE,)|it is at the centre of the two corners of the table| at the centre of the two corners of the table|
4|(object_4 YELLOW BOX,)|at the bottom of a table, below a red sphere|at the bottom of a table, below a red sphere|
4|(object_1 RED SPHERE,)|gdd|gdd|
4|(object_2 ORANGE CYLINDER,)|on the left|on the left|
2|(object_5 PURPLE BOX,)|in the back, left portion of the table|in the back, left portion of the table|
4|(object_1 RED SPHERE,)|red|red|
5|(object_5 GREEN BOX,)|a green box|a green box|
4|(object_2 ORANGE CYLINDER,)|furthest to the left|furthest to the left|
1|(object_1 BLUE SPHERE,)|this object in the front of the table adjoining a brown color object|this object in the front of the table adjoining a brown color object|
4|(object_5 YELLOW BOX,)|close to the center of the table|close to the center of the table|
4|(object_3 GREEN BOX,)|the green block|the green block|
3|(object_4 GREEN BOX,)|located in the second half of table towards the left hand side| in the second half of table towards the left hand side|
3|(object_5 ORANGE BOX,)|in front|in front|
1|(object_2 ORANGE CYLINDER,)|located somewhat nearer to the center of the table| somewhat nearer to the center of the table|
1|(object_3 ORANGE BOX,)|on the right side of the table between two other objects|on the right side of the table between two other objects|
2|(object_1 YELLOW BOX,)|far away|far away|
5|(object_5 GREEN BOX,)|middle|middle|
4|(object_1 RED SPHERE,)|red ball|red ball|
2|(object_1 YELLOW BOX,)|located at a position south west from the green coloured cube| at a position south west from the green coloured cube|
1|(object_1 BLUE SPHERE,)|sitting next to a brown circular wheel| next to a brown circular wheel|
4|(object_1 RED SPHERE,)|center|center|
2|(object_1 YELLOW BOX,)|at far left side of the table|at far left side of the table|
4|(object_2 ORANGE CYLINDER,)|is to the left of the red sphere behind the yellow box in the foreground| to the left of the red sphere behind the yellow box in the foreground|
1|(object_3 ORANGE BOX,)|it is close to right side of  the table| close to right side of  the table|
3|(object_4 GREEN BOX,)|the green box|the green box|
1|(object_2 ORANGE CYLINDER,)|beside the ball|beside the ball|
1|(object_4 PINK BOX,)|second to last on position from closest to far from the front of the table|second to last on position from closest to far from the front of the table|
1|(object_3 ORANGE BOX,)|near the center of all of the other objects, closest to a smaller orange disk and a pink three-dimensional rectangle|near the center of all of the other objects, closest to a smaller orange disk and a pink three-dimensional rectangle|
5|(object_4 PURPLE BOX,)|purple in color far away from other objects|purple in color far away from other objects|
2|(object_5 PURPLE BOX,)|near the left middle of the table just before object number  one|near the left middle of the table before object number  one|
4|(object_5 YELLOW BOX,)|just before the smallest box and just after the round box and ball| before the smallest box and after the round box and ball|
1|(object_3 ORANGE BOX,)|in the middle of the other objects|in the middle of the other objects|
2|(object_3 PURPLE BOX,)|a little over half way up the table off to the right slightly closer than the smalles purple cube|a over half way up the table off to the right closer than the smalles purple cube|
2|(object_5 PURPLE BOX,)|placed at the right side edge of the table| at the right side edge of the table|
4|(object_3 GREEN BOX,)|behind all the other objects, toward the rear of the table|behind all the other objects, toward the rear of the table|
4|(object_4 YELLOW BOX,)|also in front of the orange cylinder|also in front of the orange cylinder|
1|(object_5 PURPLE BOX,)|a box|a box|
1|(object_1 BLUE SPHERE,)|object one|object one|
2|(object_3 PURPLE BOX,)|middle right|middle right|
1|(object_5 PURPLE BOX,)|the most distant object on the table|the most distant object on the table|
5|(object_4 PURPLE BOX,)|on the close end of the table, slightly right of centre|on the close end of the table, right of centre|
5|(object_2 PURPLE SPHERE,)|in the middle back of the table to the right of a green cube|in the middle back of the table to the right of a green cube|
2|(object_1 YELLOW BOX,)|in the far left center of the table|in the far left center of the table|
3|(object_1 GREEN CYLINDER,)|top right of centre of table|top right of centre of table|
4|(object_1 RED SPHERE,)|to the right of the squat orange cylinder in the middle of the table|to the right of the squat orange cylinder in the middle of the table|
3|(object_4 GREEN BOX,)|adjacent to the squat blue cylinder close to the back of the table|adjacent to the squat blue cylinder close to the back of the table|
5|(object_3 BLUE BOX,)|near the end of a long brown table|near the end of a long brown table|
1|(object_3 ORANGE BOX,)|edge|edge|
