5|(object_1 YELLOW SPHERE,)|yellow big & solid sphere|yellow & solid sphere|
4|(object_2 ORANGE CYLINDER,)|circle in shape|circle in shape|
4|(object_2 ORANGE CYLINDER,)|next to object one|next to object one|
1|(object_2 ORANGE CYLINDER,)|an orange hockey puck|an orange hockey puck|
2|(object_5 PURPLE BOX,)|a cube shaped|a cube shaped|
5|(object_2 PURPLE SPHERE,)|a purple colored round object|a purple colored round object|
4|(object_2 ORANGE CYLINDER,)|a orange brown short cylinder shape|a orange brown cylinder shape|
4|(object_4 YELLOW BOX,)|light green colored rectangular block|light green colored rectangular block|
5|(object_5 GREEN BOX,)|a medium sized, green colored cuboid|a , green colored cuboid|
1|(object_4 PINK BOX,)|having light rose color and its placed at left corner of the screen|having light rose color and its at left corner of the screen|
1|(object_4 PINK BOX,)|rectangular shape|rectangular shape|
4|(object_2 ORANGE CYLINDER,)|an orange disk|an orange disk|
2|(object_5 PURPLE BOX,)|the second smallest cube|the second smallest cube|
5|(object_5 GREEN BOX,)|box|box|
3|(object_3 ORANGE CYLINDER,)|the orange circular puck|the orange circular puck|
5|(object_5 GREEN BOX,)|a maroon sphere and|a maroon sphere and|
3|(object_5 ORANGE BOX,)|it is in rectangle shape and is in first place right of the table| in rectangle shape and in first place right of the table|
4|(object_1 RED SPHERE,)|sphere|sphere|
3|(object_2 BLUE CYLINDER,)|blue disk|blue disk|
2|(object_1 YELLOW BOX,)|a yellow color object|a yellow color object|
1|(object_4 PINK BOX,)|is a ractanle shape object which is in medium sixe compring to other rectangle objects| a ractanle shape object which in sixe compring to other rectangle objects|
1|(object_5 PURPLE BOX,)|a long rectangular in shape|a long rectangular in shape|
3|(object_3 ORANGE CYLINDER,)|a round shaped brown colored object placed to the edge of the table|a round shaped brown colored object to the edge of the table|
1|(object_5 PURPLE BOX,)|square|square|
5|(object_5 GREEN BOX,)|a green cube very near the center of the table|a green cube near the center of the table|
3|(object_4 GREEN BOX,)|rectangle|rectangle|
1|(object_2 ORANGE CYLINDER,)|a fat disk, about two inches high|a fat disk, two inches high|
3|(object_1 GREEN CYLINDER,)|cylindrical in shape and its small compared to other objects on the table|cylindrical in shape and its to other objects on the table|
1|(object_3 ORANGE BOX,)|an orange three-dimensional rectangle, whose longer side is vertical|an orange three-dimensional rectangle, whose longer side vertical|
5|(object_1 YELLOW SPHERE,)|a large,  yellow ball. it is the largest ball on the table and very bright|a ,  yellow ball. the largest ball on the table and bright|
1|(object_4 PINK BOX,)|behind objects one, two, and three, but in front of object five|behind objects one, two, and three, but in front of object five|
1|(object_5 PURPLE BOX,)|yellow color dice which placed in the second|yellow color dice which in the second|
1|(object_2 ORANGE CYLINDER,)|a half cylinder|a half cylinder|
5|(object_2 PURPLE SPHERE,)|small ball| ball|
3|(object_3 ORANGE CYLINDER,)|medium sized orange cylinder| orange cylinder|
3|(object_2 BLUE CYLINDER,)|a small blue three-dimensional oval|a blue three-dimensional oval|
4|(object_5 YELLOW BOX,)|yellow color small rectangular box|yellow color rectangular box|
3|(object_3 ORANGE CYLINDER,)|directly behind object two| behind object two|
5|(object_4 PURPLE BOX,)|big voilet colour sqaure| voilet colour sqaure|
5|(object_5 GREEN BOX,)|green rectangle|green rectangle|
4|(object_5 YELLOW BOX,)|a medium sized two-sided yellow rectangular shape|a two-sided yellow rectangular shape|
4|(object_1 RED SPHERE,)|globe|globe|
5|(object_2 PURPLE SPHERE,)|round one|round one|
2|(object_1 YELLOW BOX,)|square|square|
2|(object_5 PURPLE BOX,)|the mid-size purple cube|the mid-size purple cube|
4|(object_5 YELLOW BOX,)|the smaller yellow rectangular box|the smaller yellow rectangular box|
3|(object_5 ORANGE BOX,)|cuboid|cuboid|
5|(object_4 PURPLE BOX,)|in front of the table|in front of the table|
4|(object_5 YELLOW BOX,)|a low yellow rectangle|a low yellow rectangle|
4|(object_4 YELLOW BOX,)|the nearest object in the picture|the nearest object in the picture|
4|(object_1 RED SPHERE,)|round in shape|round in shape|
3|(object_5 ORANGE BOX,)|cube and coler is brown|cube and coler brown|
4|(object_2 ORANGE CYLINDER,)|it is brown in colour and  circle in shape| brown in colour and  circle in shape|
1|(object_2 ORANGE CYLINDER,)|an orange and cylindrical figure|an orange and cylindrical figure|
3|(object_5 ORANGE BOX,)|the rectangular red cube standing on smallest side|the rectangular red cube on smallest side|
1|(object_3 ORANGE BOX,)|an orange rectangular solid|an orange rectangular solid|
2|(object_1 YELLOW BOX,)|yellow|yellow|
1|(object_2 ORANGE CYLINDER,)|red colored cylindrincal object|red colored cylindrincal object|
5|(object_2 PURPLE SPHERE,)|purple sphere|purple sphere|
5|(object_5 GREEN BOX,)|rectangle|rectangle|
4|(object_1 RED SPHERE,)|red ball|red ball|
5|(object_2 PURPLE SPHERE,)|sphere|sphere|
2|(object_4 GREEN BOX,)|square|square|
5|(object_1 YELLOW SPHERE,)|is a circle shaped big object compared with other circle shaped object| a circle shaped object with other circle shaped object|
1|(object_5 PURPLE BOX,)|purple block|purple block|
4|(object_1 RED SPHERE,)|side|side|
3|(object_5 ORANGE BOX,)|by itself|by itself|
4|(object_4 YELLOW BOX,)|rectangle|rectangle|
2|(object_5 PURPLE BOX,)|purple rectangular prism|purple rectangular prism|
3|(object_4 GREEN BOX,)|green block|green block|
2|(object_5 PURPLE BOX,)|a violet color  rectangular cuboid|a violet color  rectangular cuboid|
4|(object_2 ORANGE CYLINDER,)|a brown circle  in middle of table|a brown circle  in middle of table|
2|(object_2 PURPLE BOX,)|dark purple square|dark purple square|
2|(object_3 PURPLE BOX,)|there are five objects on the table|there are five objects on the table|
4|(object_5 YELLOW BOX,)|i a three dimensional rectangle, colored yellow|i a three dimensional rectangle, colored yellow|
3|(object_5 ORANGE BOX,)|brown square|brown square|
2|(object_4 GREEN BOX,)|green|green|
4|(object_1 RED SPHERE,)|ball|ball|
1|(object_3 ORANGE BOX,)|square|square|
2|(object_3 PURPLE BOX,)|a dark purple, slightly rectangular box|a dark purple, rectangular box|
3|(object_1 GREEN CYLINDER,)|a small circle shaped component|a circle shaped component|
3|(object_2 BLUE CYLINDER,)|circular in shape|circular in shape|
5|(object_3 BLUE BOX,)|cuboid|cuboid|
4|(object_2 ORANGE CYLINDER,)|orange cylinder|orange cylinder|
4|(object_5 YELLOW BOX,)|yellow small cuboid|yellow cuboid|
4|(object_2 ORANGE CYLINDER,)|brown colored cylindrincal object|brown colored cylindrincal object|
5|(object_2 PURPLE SPHERE,)|in the middle and near the cube of five|in the middle and near the cube of five|
5|(object_5 GREEN BOX,)|rectangle|rectangle|
5|(object_4 PURPLE BOX,)|cube|cube|
4|(object_3 GREEN BOX,)|the only small, green square on the table|the , green square on the table|
1|(object_4 PINK BOX,)|square|square|
4|(object_3 GREEN BOX,)|at the end of the table|at the end of the table|
1|(object_3 ORANGE BOX,)|the first rectangle from the front of the table|the first rectangle from the front of the table|
3|(object_1 GREEN CYLINDER,)|round cube|round cube|
3|(object_1 GREEN CYLINDER,)|a solid cylinder|a solid cylinder|
4|(object_1 RED SPHERE,)|sphere|sphere|
2|(object_3 PURPLE BOX,)|a slightly rectangular, purple block|a rectangular, purple block|
1|(object_1 BLUE SPHERE,)|the nearest object on the picture and it is blue|the nearest object on the picture and blue|
1|(object_2 ORANGE CYLINDER,)|brown|brown|
3|(object_3 ORANGE CYLINDER,)|medium orange cylinder| orange cylinder|
5|(object_3 BLUE BOX,)|above the yellow ball at the far end of the table|above the yellow ball at the far end of the table|
1|(object_5 PURPLE BOX,)|purple box|purple box|
3|(object_3 ORANGE CYLINDER,)|an orange colored cylindrical object|an orange colored cylindrical object|
2|(object_1 YELLOW BOX,)|yellow/green cube|yellow/green cube|
2|(object_4 GREEN BOX,)|the farthest from the viewport|the farthest from the viewport|
1|(object_4 PINK BOX,)|rose rectangle|rose rectangle|
1|(object_2 ORANGE CYLINDER,)|a circular rust colored block|a circular rust colored block|
2|(object_3 PURPLE BOX,)|a large, purple cube|a , purple cube|
5|(object_2 PURPLE SPHERE,)|circular shaped small object|circular shaped object|
2|(object_1 YELLOW BOX,)|yellow cube|yellow cube|
4|(object_3 GREEN BOX,)|far away from red color ball|far away from red color ball|
2|(object_5 PURPLE BOX,)|a medium sized three d square not quite in cube shape|a three d square not quite in cube shape|
1|(object_1 BLUE SPHERE,)|ball|ball|
1|(object_1 BLUE SPHERE,)|round shape and blue colour|round shape and blue colour|
2|(object_3 PURPLE BOX,)|violent in colour and larger than all other object|violent in colour and larger than all other object|
1|(object_3 ORANGE BOX,)|tallest cuboid|tallest cuboid|
3|(object_1 GREEN CYLINDER,)|a thin green cylendar standing up on its end|a thin green cylendar up on its end|
4|(object_2 ORANGE CYLINDER,)|to the left of red ball|to the left of red ball|
3|(object_1 GREEN CYLINDER,)|green cylinder|green cylinder|
2|(object_3 PURPLE BOX,)|is a purlple object and it is next to another purple object| a purlple object and next to another purple object|
5|(object_4 PURPLE BOX,)|it is square| square|
1|(object_5 PURPLE BOX,)|purple rectangle|purple rectangle|
2|(object_2 PURPLE BOX,)|the biggest one is purple|the biggest one purple|
3|(object_3 ORANGE CYLINDER,)|big brown cube| brown cube|
4|(object_4 YELLOW BOX,)|a big rectangular box which is in greenish yellow in colour|a rectangular box which in greenish yellow in colour|
2|(object_4 GREEN BOX,)|green in color and very tiny compare to other objects|green in color and compare to other objects|
5|(object_4 PURPLE BOX,)|at the front side of the table from the viewer|at the front side of the table from the viewer|
2|(object_3 PURPLE BOX,)|a purple color square piece|a purple color square piece|
4|(object_3 GREEN BOX,)|green square|green square|
2|(object_4 GREEN BOX,)|right side|right side|
3|(object_3 ORANGE CYLINDER,)|circular in shape|circular in shape|
2|(object_3 PURPLE BOX,)|violet rectangular object|violet rectangular object|
3|(object_5 ORANGE BOX,)|a tall rectangular shaped brown object|a rectangular shaped brown object|
2|(object_3 PURPLE BOX,)|purple square|purple square|
4|(object_1 RED SPHERE,)|the red ball is placed inthe middle of the table side|the red ball inthe middle of the table side|
2|(object_4 GREEN BOX,)|green cube|green cube|
5|(object_5 GREEN BOX,)|small rectangle shaped green object| rectangle shaped green object|
5|(object_4 PURPLE BOX,)|large purple block| purple block|
1|(object_1 BLUE SPHERE,)|the circle lies near the cube shape|the circle lies near the cube shape|
1|(object_2 ORANGE CYLINDER,)|next to object one|next to object one|
3|(object_2 BLUE CYLINDER,)|top|top|
4|(object_2 ORANGE CYLINDER,)|medium sized round piece| round piece|
2|(object_2 PURPLE BOX,)|square box|square box|
2|(object_2 PURPLE BOX,)|viloet big square|viloet square|
3|(object_1 GREEN CYLINDER,)|green color cylinder|green color cylinder|
4|(object_3 GREEN BOX,)|green square box|green square box|
5|(object_4 PURPLE BOX,)|cube|cube|
5|(object_2 PURPLE SPHERE,)|round in shape|round in shape|
4|(object_3 GREEN BOX,)|tiny green shaped object| green shaped object|
5|(object_5 GREEN BOX,)|green rectangular cube that|green rectangular cube that|
3|(object_4 GREEN BOX,)|right next to the blue circle in the middle top left corner|right next to the blue circle in the middle top left corner|
4|(object_2 ORANGE CYLINDER,)|in the left side of the table|in the left side of the table|
2|(object_1 YELLOW BOX,)|a yellowish cube|a yellowish cube|
3|(object_3 ORANGE CYLINDER,)|short cylinder| cylinder|
5|(object_4 PURPLE BOX,)|largest in size|largest in size|
4|(object_2 ORANGE CYLINDER,)|is a cylinder shaped piece| a cylinder shaped piece|
5|(object_3 BLUE BOX,)|square|square|
5|(object_3 BLUE BOX,)|in the top portion of the table right in the center and just above and to the left of the yellow sphere|in the top portion of the table right in the center and above and to the left of the yellow sphere|
4|(object_3 GREEN BOX,)|green|green|
1|(object_3 ORANGE BOX,)|orange tall rectangular prism|orange rectangular prism|
4|(object_3 GREEN BOX,)|green box|green box|
3|(object_3 ORANGE CYLINDER,)|it is circular in shape| circular in shape|
3|(object_5 ORANGE BOX,)|brownish,long,rectangular|brownish,long,rectangular|
4|(object_3 GREEN BOX,)|square|square|
1|(object_1 BLUE SPHERE,)|blue ball|blue ball|
4|(object_2 ORANGE CYLINDER,)|cylinder|cylinder|
3|(object_5 ORANGE BOX,)|a coloured rectangle standing upright|a coloured rectangle |
5|(object_2 PURPLE SPHERE,)|the small, purple sphere|the , purple sphere|
5|(object_2 PURPLE SPHERE,)|small red ball| red ball|
4|(object_5 YELLOW BOX,)|small rectangle which is yellow in color| rectangle which yellow in color|
5|(object_2 PURPLE SPHERE,)|ball|ball|
1|(object_1 BLUE SPHERE,)|circular and blue in color|circular and blue in color|
3|(object_3 ORANGE CYLINDER,)|the flat circle one|the circle one|
4|(object_2 ORANGE CYLINDER,)|a orange coloured solid cylinder|a orange coloured solid cylinder|
1|(object_2 ORANGE CYLINDER,)|cylinder|cylinder|
4|(object_2 ORANGE CYLINDER,)|round|round|
4|(object_3 GREEN BOX,)|smallest green colour cube|smallest green colour cube|
3|(object_3 ORANGE CYLINDER,)|a thick, circular orange disc|a thick, circular orange disc|
1|(object_4 PINK BOX,)|pink in colour|pink in colour|
4|(object_2 ORANGE CYLINDER,)|an orange cylindrical|an orange cylindrical|
3|(object_2 BLUE CYLINDER,)|smallest cylindrical object|smallest cylindrical object|
3|(object_2 BLUE CYLINDER,)|blue|blue|
4|(object_3 GREEN BOX,)|a small green aquare|a green aquare|
4|(object_5 YELLOW BOX,)|above the sphere and cylinder but southwest of the cube|above the sphere and cylinder but southwest of the cube|
2|(object_4 GREEN BOX,)|a green cube placed far in the back making it look small|a green cube far in the back making look |
1|(object_1 BLUE SPHERE,)|it is blue coloured sphere and| blue coloured sphere and|
4|(object_5 YELLOW BOX,)|rectangular prism that is green|rectangular prism that green|
3|(object_5 ORANGE BOX,)|orange box|orange box|
5|(object_5 GREEN BOX,)|a small, green cube|a , green cube|
3|(object_4 GREEN BOX,)|two small green squares placed on top of each other|two green squares on top of each other|
1|(object_3 ORANGE BOX,)|tall rectangular orange box| rectangular orange box|
4|(object_1 RED SPHERE,)|a shiny red ball|a shiny red ball|
4|(object_5 YELLOW BOX,)|in the center of the table|in the center of the table|
3|(object_2 BLUE CYLINDER,)|a small dish|a dish|
2|(object_4 GREEN BOX,)|green colour square|green colour square|
3|(object_3 ORANGE CYLINDER,)|horizontally parallel to green cylinder|horizontally parallel to green cylinder|
3|(object_1 GREEN CYLINDER,)|green solid circle|green solid circle|
4|(object_5 YELLOW BOX,)|a three dimentional yellow rectangle|a three dimentional yellow rectangle|
2|(object_3 PURPLE BOX,)|placed equal to object one| equal to object one|
4|(object_4 YELLOW BOX,)|yellow rectangular block|yellow rectangular block|
2|(object_5 PURPLE BOX,)|the smallest of the purple cubes|the smallest of the purple cubes|
3|(object_5 ORANGE BOX,)|a table stand|a table stand|
1|(object_4 PINK BOX,)|rectangle|rectangle|
2|(object_2 PURPLE BOX,)|large square box which is purple in color| square box which purple in color|
1|(object_3 ORANGE BOX,)|block|block|
5|(object_5 GREEN BOX,)|small rectangular cube| rectangular cube|
3|(object_5 ORANGE BOX,)|right down|right down|
3|(object_1 GREEN CYLINDER,)|cylinder|cylinder|
4|(object_1 RED SPHERE,)|second compare to all|second compare to all|
1|(object_2 ORANGE CYLINDER,)|an orangeish-brown cylinder|an orangeish-brown cylinder|
5|(object_1 YELLOW SPHERE,)|yellow ball|yellow ball|
3|(object_4 GREEN BOX,)|the thrid item from the left|the thrid item from the left|
1|(object_1 BLUE SPHERE,)|it is a round circle object which is in blue color| a round circle object which in blue color|
5|(object_4 PURPLE BOX,)|large purple cube| purple cube|
1|(object_4 PINK BOX,)|light pink color box|light pink color box|
5|(object_1 YELLOW SPHERE,)|sphere|sphere|
3|(object_5 ORANGE BOX,)|rectangle shape and color is brown|rectangle shape and color brown|
2|(object_5 PURPLE BOX,)|in front and to the left of the yellow one|in front and to the left of the yellow one|
3|(object_3 ORANGE CYLINDER,)|short orange cylinder| orange cylinder|
4|(object_5 YELLOW BOX,)|a card holder|a card holder|
2|(object_5 PURPLE BOX,)|front of yellow cube|front of yellow cube|
3|(object_4 GREEN BOX,)|rectangle|rectangle|
3|(object_2 BLUE CYLINDER,)|smallest, blue round object|smallest, blue round object|
3|(object_2 BLUE CYLINDER,)|blue. this object is very small in order to other objects. it is half cylinder|blue. this object in order to other objects. half cylinder|
2|(object_3 PURPLE BOX,)|rectangle shape it has pink color|rectangle shape pink color|
1|(object_2 ORANGE CYLINDER,)|a circle box|a circle box|
1|(object_2 ORANGE CYLINDER,)|beside object one|beside object one|
3|(object_5 ORANGE BOX,)|the tallest figure|the tallest figure|
2|(object_4 GREEN BOX,)|this is a green colour box.its at top right side of the table|this a green colour box.its at top right side of the table|
4|(object_3 GREEN BOX,)|cube|cube|
2|(object_3 PURPLE BOX,)|cuboid|cuboid|
1|(object_1 BLUE SPHERE,)|blue ball|blue ball|
2|(object_4 GREEN BOX,)|green and small|green and |
5|(object_1 YELLOW SPHERE,)|yellow colored round shaped object|yellow colored round shaped object|
4|(object_2 ORANGE CYLINDER,)|to the left of the red ball, and in the center of the table|to the left of the red ball, and in the center of the table|
2|(object_5 PURPLE BOX,)|the smallest square prism|the smallest square prism|
3|(object_2 BLUE CYLINDER,)|it is a small circle object.  it is in blue color| a circle object. in blue color|
1|(object_2 ORANGE CYLINDER,)|pie shape|pie shape|
3|(object_3 ORANGE CYLINDER,)|an orange cylander|an orange cylander|
2|(object_2 PURPLE BOX,)|a purple colored square object is placed at the front left hand corner of the table|a purple colored square object at the front left hand corner of the table|
4|(object_4 YELLOW BOX,)|yellow|yellow|
5|(object_2 PURPLE SPHERE,)|purple cube|purple cube|
2|(object_4 GREEN BOX,)|is a misshapen small green box| a misshapen green box|
1|(object_3 ORANGE BOX,)|orange rectangular prism|orange rectangular prism|
4|(object_2 ORANGE CYLINDER,)|circle and it is in brown colour|circle and in brown colour|
2|(object_4 GREEN BOX,)|small, light green color rectangle box| , light green color rectangle box|
1|(object_2 ORANGE CYLINDER,)|spherical in shape|spherical in shape|
2|(object_2 PURPLE BOX,)|the largest purple cube|the largest purple cube|
4|(object_2 ORANGE CYLINDER,)|brown disc|brown disc|
3|(object_3 ORANGE CYLINDER,)|a short, orange cylinder|a , orange cylinder|
1|(object_4 PINK BOX,)|pink cuboid|pink cuboid|
1|(object_3 ORANGE BOX,)|middle of table|middle of table|
1|(object_1 BLUE SPHERE,)|this is a sperical ball. its very close to a cylindrical object on the table|this a sperical ball. its close to a cylindrical object on the table|
5|(object_3 BLUE BOX,)|blue in color and cubical in shape|blue in color and cubical in shape|
2|(object_5 PURPLE BOX,)|purple|purple|
5|(object_4 PURPLE BOX,)|violet block|violet block|
2|(object_1 YELLOW BOX,)|behind the two purple cubs and in front of the green cube|behind the two purple cubs and in front of the green cube|
1|(object_5 PURPLE BOX,)|at the end of the table|at the end of the table|
1|(object_1 BLUE SPHERE,)|blue round ball|blue round ball|
4|(object_2 ORANGE CYLINDER,)|object|object|
2|(object_1 YELLOW BOX,)|yellow proportionate cube|yellow proportionate cube|
2|(object_5 PURPLE BOX,)|square|square|
3|(object_1 GREEN CYLINDER,)|at the extreme end|at the extreme end|
3|(object_2 BLUE CYLINDER,)|disc|disc|
3|(object_5 ORANGE BOX,)|brown in color and is rectangular|brown in color and rectangular|
5|(object_5 GREEN BOX,)|an green colored cubical object|an green colored cubical object|
5|(object_1 YELLOW SPHERE,)|a yellow egg shaped object|a yellow egg shaped object|
2|(object_1 YELLOW BOX,)|yellowish piece|yellowish piece|
5|(object_2 PURPLE SPHERE,)|small round and purple colour| round and purple colour|
4|(object_5 YELLOW BOX,)|colored yellow|colored yellow|
5|(object_4 PURPLE BOX,)|cube|cube|
3|(object_1 GREEN CYLINDER,)|in the shape of a green cylinder and|in the shape of a green cylinder and|
2|(object_2 PURPLE BOX,)|cubical in shape. the object's colour is purple|cubical in shape. the object's colour purple|
3|(object_5 ORANGE BOX,)|a brown colour  rectangle piece|a brown colour  rectangle piece|
3|(object_2 BLUE CYLINDER,)|a blue colored thick cyllinder like disk|a blue colored thick cyllinder like disk|
3|(object_3 ORANGE CYLINDER,)|little front and leftmost of the object| front and leftmost of the object|
5|(object_2 PURPLE SPHERE,)|next to the green block|next to the green block|
5|(object_3 BLUE BOX,)|blue square box|blue square box|
5|(object_2 PURPLE SPHERE,)|to the right of the green cube, near the middle of the table|to the right of the green cube, near the middle of the table|
3|(object_3 ORANGE CYLINDER,)|brown circular slice|brown circular slice|
1|(object_5 PURPLE BOX,)|cuboid|cuboid|
5|(object_3 BLUE BOX,)|small blue square| blue square|
3|(object_3 ORANGE CYLINDER,)|brown round prism|brown round prism|
4|(object_4 YELLOW BOX,)|hinge like|hinge like|
2|(object_4 GREEN BOX,)|small rectangle shaped green object| rectangle shaped green object|
2|(object_1 YELLOW BOX,)|square|square|
5|(object_5 GREEN BOX,)|right next to the small purple ball|right next to the purple ball|
3|(object_5 ORANGE BOX,)|orange box|orange box|
3|(object_1 GREEN CYLINDER,)|at the very back of the black table|at the back of the black table|
3|(object_1 GREEN CYLINDER,)|a green disc|a green disc|
1|(object_2 ORANGE CYLINDER,)|an orange cyllinder|an orange cyllinder|
1|(object_5 PURPLE BOX,)|a purple three-d rectangle standing on end|a purple three-d rectangle on end|
2|(object_2 PURPLE BOX,)|in the forefront|in the forefront|
4|(object_3 GREEN BOX,)|box|box|
2|(object_1 YELLOW BOX,)|a yellow, square block|a yellow, square block|
3|(object_2 BLUE CYLINDER,)|blue disk|blue disk|
5|(object_1 YELLOW SPHERE,)|ball|ball|
2|(object_2 PURPLE BOX,)|a purple colored rectangular object and|a purple colored rectangular object and|
5|(object_2 PURPLE SPHERE,)|purple in color. and its the smallest object in the table|purple in color. and its the smallest object in the table|
1|(object_3 ORANGE BOX,)|an orange rectangle placed upright on one of its smaller faces|an orange rectangle on one of its smaller faces|
5|(object_1 YELLOW SPHERE,)|yellow colored small ball|yellow colored ball|
1|(object_3 ORANGE BOX,)|a orange rectangle box|a orange rectangle box|
5|(object_4 PURPLE BOX,)|purple in colour and square shape|purple in colour and square shape|
1|(object_2 ORANGE CYLINDER,)|orange cylinder|orange cylinder|
5|(object_1 YELLOW SPHERE,)|the biggest ball on the table|the biggest ball on the table|
4|(object_3 GREEN BOX,)|small green cube| green cube|
5|(object_1 YELLOW SPHERE,)|yellow colour ball|yellow colour ball|
5|(object_2 PURPLE SPHERE,)|the smallest object, and purple|the smallest object, and purple|
3|(object_3 ORANGE CYLINDER,)|a conical object|a conical object|
3|(object_4 GREEN BOX,)|a rectangular green colour box placed horizontally|a rectangular green colour box horizontally|
3|(object_1 GREEN CYLINDER,)|a narrow green cylinder|a narrow green cylinder|
3|(object_3 ORANGE CYLINDER,)|it is squre| squre|
2|(object_5 PURPLE BOX,)|the smallest of the purple cubes|the smallest of the purple cubes|
5|(object_2 PURPLE SPHERE,)|small puple color ball| puple color ball|
1|(object_1 BLUE SPHERE,)|it is a sperical shape| a sperical shape|
4|(object_1 RED SPHERE,)|ball|ball|
5|(object_1 YELLOW SPHERE,)|circle|circle|
3|(object_2 BLUE CYLINDER,)|blue striker|blue striker|
3|(object_3 ORANGE CYLINDER,)|green colour is table corner other colours are placed in table sides|green colour table corner other colours are in table sides|
3|(object_5 ORANGE BOX,)|a rectangular, brown cube|a rectangular, brown cube|
2|(object_1 YELLOW BOX,)|cuboid|cuboid|
3|(object_5 ORANGE BOX,)|rectangular shaped box|rectangular shaped box|
5|(object_2 PURPLE SPHERE,)|to the right of the yellow sphere|to the right of the yellow sphere|
5|(object_3 BLUE BOX,)|at the far end of the table|at the far end of the table|
4|(object_1 RED SPHERE,)|red ball|red ball|
2|(object_3 PURPLE BOX,)|a large purple rectangular prism on it's short face|a purple rectangular prism on 's face|
4|(object_1 RED SPHERE,)|round|round|
1|(object_3 ORANGE BOX,)|six face box|six face box|
3|(object_1 GREEN CYLINDER,)|round material|round material|
2|(object_2 PURPLE BOX,)|the biggest unit on the table|the biggest unit on the table|
1|(object_1 BLUE SPHERE,)|beside orange cylinder|beside orange cylinder|
3|(object_1 GREEN CYLINDER,)|green cylinder|green cylinder|
5|(object_2 PURPLE SPHERE,)|small purple ball| purple ball|
4|(object_3 GREEN BOX,)|a green cubelike object that|a green cubelike object that|
3|(object_1 GREEN CYLINDER,)|circle|circle|
1|(object_1 BLUE SPHERE,)|blue ball|blue ball|
3|(object_2 BLUE CYLINDER,)|a blue puck|a blue puck|
1|(object_4 PINK BOX,)|rectangle|rectangle|
2|(object_3 PURPLE BOX,)|rectangular box|rectangular box|
2|(object_1 YELLOW BOX,)|dark yellow square|dark yellow square|
3|(object_5 ORANGE BOX,)|a rectanglular brown block|a rectanglular brown block|
5|(object_2 PURPLE SPHERE,)|violet circular small ball|violet circular ball|
2|(object_3 PURPLE BOX,)|a medium-sized purple cube|a - purple cube|
2|(object_1 YELLOW BOX,)|yellow colur rectangular box|yellow colur rectangular box|
2|(object_3 PURPLE BOX,)|pink|pink|
1|(object_3 ORANGE BOX,)|a thick rectangular brown block|a thick rectangular brown block|
3|(object_1 GREEN CYLINDER,)|on the right side of the far end of the table|on the right side of the far end of the table|
3|(object_5 ORANGE BOX,)|a brown colour rectangular box palced upward|a brown colour rectangular box palced upward|
2|(object_2 PURPLE BOX,)|violent in color|violent in color|
3|(object_5 ORANGE BOX,)|rectangle|rectangle|
4|(object_3 GREEN BOX,)|a green square i think|a green square i think|
5|(object_1 YELLOW SPHERE,)|a yellow ball at the back of a black table next to a blue cube|a yellow ball at the back of a black table next to a blue cube|
1|(object_4 PINK BOX,)|cuboid|cuboid|
4|(object_3 GREEN BOX,)|situated last of all the other objects|situated last of all the other objects|
3|(object_4 GREEN BOX,)|green color|green color|
4|(object_5 YELLOW BOX,)|the mid sized box|the mid box|
4|(object_5 YELLOW BOX,)|its a rectangular object.its yellow in colour and thats next to green object  from the top|its a rectangular object.its yellow in colour and thats next to green object  from the top|
2|(object_4 GREEN BOX,)|small square| square|
5|(object_3 BLUE BOX,)|big blue rectangle| blue rectangle|
3|(object_3 ORANGE CYLINDER,)|cylinder|cylinder|
2|(object_5 PURPLE BOX,)|purple colour|purple colour|
2|(object_1 YELLOW BOX,)|yellow rectangle|yellow rectangle|
2|(object_2 PURPLE BOX,)|purple|purple|
2|(object_3 PURPLE BOX,)|center of table and towards the right edge|center of table and towards the right edge|
5|(object_3 BLUE BOX,)|a blue color cube|a blue color cube|
1|(object_3 ORANGE BOX,)|upright,long,brownish,rectangular| ,long,brownish,rectangular|
4|(object_4 YELLOW BOX,)|rectangle|rectangle|
4|(object_5 YELLOW BOX,)|the smallest purple rectangular prism|the smallest purple rectangular prism|
3|(object_4 GREEN BOX,)|a green colored square box|a green colored square box|
1|(object_5 PURPLE BOX,)|on back side of other object|on back side of other object|
1|(object_4 PINK BOX,)|cube|cube|
1|(object_1 BLUE SPHERE,)|cricket ball|cricket ball|
3|(object_4 GREEN BOX,)|a green cuboid of which two sides are visible|a green cuboid of which two sides are visible|
4|(object_3 GREEN BOX,)|a small wooden block|a wooden block|
1|(object_2 ORANGE CYLINDER,)|a squat orange cylinder|a squat orange cylinder|
4|(object_2 ORANGE CYLINDER,)|brown colour round shape object|brown colour round shape object|
4|(object_4 YELLOW BOX,)|parallelepiped|parallelepiped|
4|(object_4 YELLOW BOX,)|first of all the other objects|first of all the other objects|
5|(object_2 PURPLE SPHERE,)|small ball| ball|
4|(object_3 GREEN BOX,)|the smaller cube|the smaller cube|
2|(object_2 PURPLE BOX,)|in front of all the other blocks|in front of all the other blocks|
4|(object_4 YELLOW BOX,)|a yellow rectangle standing on its side|a yellow rectangle on its side|
4|(object_4 YELLOW BOX,)|it is in rectangle shape and it is in first diagram| in rectangle shape and in first diagram|
2|(object_4 GREEN BOX,)|further than the other objects|further than the other objects|
5|(object_1 YELLOW SPHERE,)|round in shape and looks greenish|round in shape and greenish|
