near a blue cube , 'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "cube"\n'
on the left corner on the table , 'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        OnRelation "on"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'
next to a yellow sphere near the far edge of the table , 'RelationLandmarkPhrase\n  Relation "next to"\n  ExtrinsicReferringExpression\n    Article "a"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          Adjective "yellow"\n        Noun "sphere"\n      RelationLandmarkPhrase\n        Relation "near"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            AdjectiveNounPhrase\n              AdjectivePhrase\n                Adjective "far"\n              Noun "edge"\n            RelationLandmarkPhrase\n              PartOfRelation\n                BelongingTag "of"\n              ReferringExpression\n                Article "the"\n                NounPhrase\n                  Noun "table"\n'
near to the pink sphere , 'RelationLandmarkPhrase\n  DistanceRelation\n    MeasurePhrase\n      DistanceMeasure "near to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "pink"\n      Noun "sphere"\n'
above the blue cylinder , 'RelationLandmarkPhrase\n  Relation "above"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "cylinder"\n'
on the middle of the table , 'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'
in the middle of the table , 'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'
above the yellow cuboid , 'RelationLandmarkPhrase\n  Relation "above"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "yellow"\n      Noun "cuboid"\n'
on the edge , 'RelationLandmarkPhrase\n  OnRelation "on"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "edge"\n'
above the sphere , 'RelationLandmarkPhrase\n  Relation "above"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "sphere"\n'
towards the edge of the table , 'RelationLandmarkPhrase\n  Relation "towards"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'
at the edge of the table , 'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'
at the left top of the table , 'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "top"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'

